sample_id,length,local_mode,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,n_features
L69_jittered_00009,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37757247177245046,136
L69_jittered_00010,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42758316196789975,136
L69_jittered_00011,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3922322702763681,136
L69_jittered_00012,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3379351839411489,136
L69_jittered_00013,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42629264573297604,136
L69_jittered_00014,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.34801762474462117,136
L69_jittered_00015,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.44859134924740046,136
L69_jittered_00016,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3940213969076219,136
L69_jittered_00017,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3940213969076219,136
L69_jittered_00018,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.420795840342321,136
L69_jittered_00019,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4210179066950602,136
L69_jittered_00020,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38953449956143865,136
L69_jittered_00021,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3106872820856143,136
L69_jittered_00022,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37122502073486835,136
L69_jittered_00023,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.426292645732976,136
L69_jittered_00024,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.33596370303800244,136
L69_jittered_00025,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4056901720552703,136
L69_jittered_00026,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37122502073486824,136
L69_jittered_00027,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4053292603549363,136
L69_jittered_00028,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39402139690762195,136
L69_jittered_00029,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3552632483483133,136
L69_jittered_00030,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3617348990385702,136
L69_jittered_00031,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3956113366690471,136
L69_jittered_00032,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3519001222941364,136
L69_jittered_00033,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4035872804148024,136
L69_jittered_00034,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.390252680238472,136
L69_jittered_00035,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4258502413745204,136
L69_jittered_00036,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38867082166839195,136
L69_jittered_00037,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3550353187969295,136
L69_jittered_00038,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3942636878361688,136
L69_jittered_00039,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4181292705561269,136
L69_jittered_00040,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.2323253765252359,136
L69_jittered_00041,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.480308782077982,136
L69_jittered_00042,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.437952812590876,136
L69_jittered_00043,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.29000755089078173,136
L69_jittered_00044,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3789697566178224,136
L69_jittered_00045,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3027586615017121,136
L69_jittered_00046,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3969923420930044,136
L69_jittered_00047,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3428734561126348,136
L69_jittered_00048,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39179673879351173,136
L69_jittered_00049,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41702882811414954,136
L69_jittered_00050,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.26202137111942403,136
L69_jittered_00051,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4181292705561269,136
L69_jittered_00052,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38784649730365034,136
L69_jittered_00053,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4191825659602142,136
L69_jittered_00054,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42758316196789975,136
L69_jittered_00055,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40216093425051797,136
L69_jittered_00056,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.36173489903857015,136
L69_jittered_00057,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41363171738187016,136
L69_jittered_00058,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41233136675342075,136
L69_jittered_00059,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3859224924939799,136
L69_jittered_00060,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40189845597485985,136
L69_jittered_00061,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38221286871161253,136
L69_jittered_00062,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39529182043841954,136
L69_jittered_00063,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39529182043841954,136
L69_jittered_00064,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42976575780827814,136
L69_jittered_00065,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4100540167254253,136
L69_jittered_00066,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3531302603588803,136
L69_jittered_00067,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41918256596021414,136
L69_jittered_00068,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.408248290463863,136
L69_jittered_00069,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.32901153193317956,136
L69_jittered_00070,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.34878417140299056,136
L69_jittered_00071,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3042903097250923,136
L69_jittered_00072,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.320923624344887,136
L69_jittered_00073,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3956113366690471,136
L69_jittered_00074,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3917967387935117,136
L69_jittered_00075,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3590600057871524,136
L69_jittered_00076,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4351705064764664,136
L69_jittered_00077,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38537909336096815,136
L69_jittered_00078,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42812977873047975,136
L69_jittered_00079,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40358728041480246,136
L69_jittered_00080,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40406101782088427,136
L69_jittered_00081,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3411980060785861,136
L69_jittered_00082,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.44987511981270056,136
L69_jittered_00083,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40426298432424107,136
L69_jittered_00084,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41561882865439537,136
L69_jittered_00085,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.28867513459481287,136
L69_jittered_00086,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.33445884631236394,136
L69_jittered_00087,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39048577258742406,136
L69_jittered_00088,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3664291996094344,136
L69_jittered_00089,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.43890762391470306,136
L69_jittered_00090,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3988620176087329,136
L69_jittered_00091,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3857524592057124,136
L69_jittered_00092,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.45397162358229887,136
L69_jittered_00093,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.30846670096033324,136
L69_jittered_00094,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3445572061999557,136
L69_jittered_00095,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3681132740518743,136
L69_jittered_00096,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40189845597485985,136
L69_jittered_00097,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4125684985035174,136
L69_jittered_00098,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40761108095372894,136
L69_jittered_00099,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4191825659602142,136
L69_jittered_00100,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4018588813476997,136
L69_jittered_00101,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3710178009856839,136
L69_jittered_00102,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.30448011492172583,136
L69_jittered_00103,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3990827339127543,136
L69_jittered_00104,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4900419342087721,136
L69_jittered_00105,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3567010405518227,136
L69_jittered_00106,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4397821006083451,136
L69_jittered_00107,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38953449956143865,136
L69_jittered_00108,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3699955623885936,136
L69_jittered_00109,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42383474463944937,136
L69_jittered_00110,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40801205783867495,136
L69_jittered_00111,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4484017666598495,136
L69_jittered_00112,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.322903154158891,136
L69_jittered_00113,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41363171738187016,136
L69_jittered_00114,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4045199174779453,136
L69_jittered_00115,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42976575780827814,136
L69_jittered_00116,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4092763325194412,136
L69_jittered_00117,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.393827333270932,136
L69_jittered_00118,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4104958444129483,136
L69_jittered_00119,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38592249249397986,136
L69_jittered_00120,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40776056493018387,136
L69_jittered_00121,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4050557759856631,136
L69_jittered_00122,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4358475292206489,136
L69_jittered_00123,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39516460267250014,136
L69_jittered_00124,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.44123659295222456,136
L69_jittered_00125,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41918256596021414,136
L69_jittered_00126,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.35827587036414693,136
L69_jittered_00127,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.43695758665277606,136
L69_jittered_00128,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38865549875974986,136
L69_jittered_00129,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.377171653530163,136
L69_jittered_00130,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.36160681182722826,136
L69_jittered_00131,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39605901719066966,136
L69_jittered_00132,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42629264573297604,136
L69_jittered_00133,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.32428101640449497,136
L69_jittered_00134,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39592895394537003,136
L69_jittered_00135,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37873705487339343,136
L69_jittered_00136,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37590987321711544,136
L69_jittered_00137,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.411686120079651,136
L69_jittered_00138,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40505577598566317,136
L69_jittered_00139,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3868145104298254,136
L69_jittered_00140,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.390094748802747,136
L69_jittered_00141,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3629811639446371,136
L69_jittered_00142,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3590600057871524,136
L69_jittered_00143,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42870510261340916,136
L69_jittered_00144,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.41840983885794497,136
L69_jittered_00145,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.38005740758372597,136
L69_jittered_00146,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3152871255453506,136
L69_jittered_00147,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4035872804148024,136
L69_jittered_00148,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37120371548077324,136
L69_jittered_00149,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4009963098498395,136
L69_jittered_00150,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.414653261313358,136
L69_jittered_00151,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.43076187125020926,136
L69_jittered_00152,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.42321082001400395,136
L69_jittered_00153,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.43224611249733264,136
L69_jittered_00154,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.36158552609006844,136
L69_jittered_00155,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4181292705561269,136
L69_jittered_00156,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4203749851983834,136
L69_jittered_00157,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4120660855599385,136
L69_jittered_00158,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.34280452199224276,136
L69_jittered_00159,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.44721359549995787,136
L69_jittered_00160,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3629811639446371,136
L69_jittered_00161,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4170288281141496,136
L69_jittered_00162,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4056832005314668,136
L69_jittered_00163,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37745235247567765,136
L69_jittered_00164,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4287051026134091,136
L69_jittered_00165,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39239885837782157,136
L69_jittered_00166,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.33071970322017813,136
L69_jittered_00167,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3400560630458368,136
L69_jittered_00168,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39179673879351173,136
L69_jittered_00169,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.37757247177245046,136
L69_jittered_00170,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.36451647042016416,136
L69_jittered_00171,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.34119800607858614,136
L69_jittered_00172,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40018925138831657,136
L69_jittered_00173,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.40089186286863643,136
L69_jittered_00174,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3913598031487388,136
L69_jittered_00175,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3645164704201641,136
L69_jittered_00176,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.3706333515403507,136
L69_jittered_00177,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.39902375110706045,136
L69_jittered_00178,69,jittered,ck4,CK4,dispersed_property,dispersed,property,0.4181292705561269,136
