retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,representation_label,n_pairs,n_features
1.0,0.9849736007933214,0.9800103056593077,0.17221726429979564,0.1999484157494934,0.18537938461684922,1.0,59,trim_5bp,ck4_msp,CK4+MSP,420,211
0.8523809523809524,0.9992237722746465,0.9984983467076721,0.03830608804976644,0.05480241658952464,0.00047336937146337483,0.8523809523809524,59,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9899517568718655,0.9866414207020086,0.14083666449885215,0.1634538006026895,0.12396693999202298,1.0,59,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9307889697347118,0.8627919721751042,0.3605369041505788,0.5238464301510666,0.33389760476844493,1.0,59,substitution_1pct_N_3pct,ck4,CK4,420,136
0.0380952380952381,0.9973448913394287,0.9967392356829643,0.072762016624209,0.08075598123384836,-0.000451419452127256,0.0380952380952381,59,substitution_1pct_N_3pct,p,P,420,11
0.9523809523809523,0.9985906795771594,0.997122611823377,0.0518891556505252,0.07586024195426838,0.0014131284000967032,0.9523809523809523,59,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9640669305370702,0.9301494608640226,0.26042148119724945,0.3737655108472478,0.16773380737942,1.0,59,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9646898246559356,0.9306597752009368,0.25780056094377224,0.3723977512146061,0.17041463884478597,1.0,59,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8857142857142857,0.997967785458294,0.9971294455250248,0.063490826116604,0.07576987118366289,0.0007340829408708595,0.8857142857142857,59,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9755748468837667,0.952799589407978,0.21491053964293722,0.3072469697101322,0.11412008914199454,1.0,59,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9010797642952721,0.8680225823463369,0.4415902747645418,0.5137653504347349,0.30127629512035836,1.0,59,local_mismatch_6bp,ck4,CK4,420,136
0.06428571428571428,0.9998370949007784,0.999541096576318,0.016227027965448764,0.030295315016987477,-0.0001276464410866178,0.06428571428571428,59,local_mismatch_6bp,p,P,420,11
0.8714285714285714,0.9989744552448515,0.9972058683651149,0.04156259373861824,0.07475458847051344,0.001056656793483577,0.8714285714285714,59,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9504584295980253,0.9339587461734075,0.3125203295212474,0.3634315713008314,0.15116555382438976,1.0,59,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9500271097700618,0.9336448369874321,0.3138997295196666,0.3642942837622616,0.1536832439602372,1.0,59,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8666666666666667,0.9994057750728148,0.9984021637554922,0.03166657698502575,0.056530273197899064,0.0005940022052656879,0.8666666666666667,59,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9666304381469675,0.9557344596313965,0.2565155412671411,0.2975417253630059,0.10277561506894514,1.0,59,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9823161843321722,0.9266834570519622,0.12115846701133463,0.38292346388623977,0.3717775180475837,1.0,59,short_indel,ck4,CK4,420,136
0.7523809523809524,0.9999930928555416,0.9999725502963606,0.0023606593237436896,0.007409404008141009,2.684769478565964e-05,0.7261904761904762,59,short_indel,p,P,420,11
1.0,0.9998695681437344,0.9995006598123182,0.010198722173063456,0.03160178237193494,0.0018879619414876438,1.0,59,short_indel,msp,MSP,420,75
1.0,0.9911546385938569,0.963329549429345,0.08569126954309934,0.2708127982844073,0.18647063229262448,1.0,59,short_indel,ck4_p,CK4+P,420,147
1.0,0.9910928762379534,0.9630942894074215,0.0860459236246353,0.2716801748900372,0.18926351805943417,1.0,59,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999313304996381,0.9997373064966366,0.007439655813707143,0.022921314712168857,0.0010898752103526263,1.0,59,short_indel,p_msp,P+MSP,420,86
1.0,0.9940596151104828,0.9753880735405244,0.07027184845812084,0.22186256860527623,0.1265469361680988,1.0,59,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9767178011176693,0.9101546466328371,0.13791941292178064,0.4238990176340401,0.36521250832041036,1.0,60,substitution_1pct,ck4,CK4,420,136
0.6214285714285714,0.99998478831614,0.9999422320793946,0.003370037602054877,0.010748487428788521,1.8015411170033797e-05,0.5904761904761905,60,substitution_1pct,p,P,420,11
1.0,0.9999070388665813,0.9996454170066739,0.008697368465443629,0.026630130172815427,0.0019028609221274871,1.0,60,substitution_1pct,msp,MSP,420,75
1.0,0.9883512947169046,0.9550623255397949,0.09758588207064758,0.29979190672773315,0.18321038443625615,1.0,60,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9883124199921252,0.9550113048894052,0.09779110293418314,0.2999619327688097,0.18601273328883003,1.0,60,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999459135913605,0.9998001738006356,0.006630016682922648,0.019991057544548014,0.0010876653208251842,1.0,60,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9922032094334635,0.9699975380751866,0.07987826543171439,0.2449587182323824,0.12439134848407855,1.0,60,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9570636230357149,0.9386813112400094,0.2897877792907299,0.3501961865268465,0.3547485342616257,1.0,60,N_3pct,ck4,CK4,420,136
0.04523809523809524,0.9974511160885464,0.996968390486842,0.07131705690505123,0.0778666737752671,-0.0004132334446477397,0.04285714285714286,60,N_3pct,p,P,420,11
0.9642857142857143,0.9987150761266602,0.9974367370612776,0.049565105942256826,0.07159972321509332,0.0014970444707574637,0.9642857142857143,60,N_3pct,msp,MSP,420,75
1.0,0.9772573695621307,0.9680291456179695,0.21121621672895965,0.25286697614238024,0.17815458680539825,1.0,60,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9778893495811877,0.9686929318514567,0.20813587501560413,0.2502281581215521,0.1807193807592118,1.0,60,N_3pct,ck4_msp,CK4+MSP,420,211
0.8976190476190476,0.9980830961076035,0.9974753866971074,0.06169544402492527,0.0710579099621463,0.0007858824688319814,0.8976190476190476,60,N_3pct,p_msp,P+MSP,420,86
1.0,0.9844099384169738,0.9782494602791875,0.17500106979464197,0.20856912352536777,0.12098408445399633,1.0,60,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9719397498360708,0.9622434566084918,0.2353909034316343,0.274796346805781,0.36330645559411334,1.0,60,trim_5bp,ck4,CK4,420,136
0.2357142857142857,0.9999116888839069,0.9998229865948688,0.012843165283146838,0.018815582938423767,-7.218448681701686e-06,0.22857142857142856,60,trim_5bp,p,P,420,11
0.6,0.9980759139312314,0.9961486464014223,0.06013309346097654,0.08776491825785182,0.0002685333332531218,0.6,60,trim_5bp,msp,MSP,420,75
1.0,0.9859257193599889,0.9810947867113057,0.16671890616982693,0.19444894061774481,0.18223295261098332,1.0,60,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9850078318836512,0.9799994816350437,0.17212343059021362,0.2000025717535592,0.18415784851436431,1.0,60,trim_5bp,ck4_msp,CK4+MSP,420,211
0.6738095238095239,0.9989938014075692,0.9980178322083877,0.04355561026668023,0.06296295128495327,0.00025060732489008285,0.6738095238095239,60,trim_5bp,p_msp,P+MSP,420,86
1.0,0.9899757842170697,0.9866502406839469,0.1407520671676248,0.16339982788000998,0.12315371289790218,1.0,60,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.934284882613545,0.8626025590114011,0.3502196180229852,0.5242071242331356,0.3336520178829335,1.0,60,substitution_1pct_N_3pct,ck4,CK4,420,136
0.023809523809523808,0.9974204231654399,0.9968833930306551,0.07171817504193632,0.0789507056860132,-0.00043973622139184727,0.023809523809523808,60,substitution_1pct_N_3pct,p,P,420,11
0.9476190476190476,0.9986071569652759,0.9971172467376304,0.05160537762898948,0.07593093037730493,0.0014121972034160152,0.9476190476190476,60,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9658526528894924,0.9301979279830008,0.2531520598770551,0.3736338187728844,0.16758127488940466,1.0,60,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9664460197894105,0.9304051083568987,0.2506261593328714,0.37308085319787954,0.17027117907905814,1.0,60,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8809523809523809,0.9980137900653578,0.9973010312777247,0.0627772415718682,0.07347041248603053,0.0007287951720317815,0.8809523809523809,60,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9767708209147536,0.9528698761211115,0.20906402043793637,0.30701703829851784,0.1140099656770701,1.0,60,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9028454197956554,0.8715175063240865,0.4378113335455067,0.5069171405188707,0.30296832142775304,1.0,60,local_mismatch_6bp,ck4,CK4,420,136
0.04047619047619048,0.9998214769916688,0.9994679316857298,0.017025895796764966,0.03262110229228469,-0.00014801937618560255,0.04047619047619048,60,local_mismatch_6bp,p,P,420,11
0.8047619047619048,0.9988597246228804,0.9972260963117934,0.04398086908413228,0.07448357988937684,0.0009398111057606748,0.8047619047619048,60,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9513334483936621,0.9356735414232397,0.3098728915511182,0.3586821942195791,0.15201344385001034,1.0,60,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9508525722092678,0.9348069373741454,0.3114143923469479,0.36109018980807184,0.15445684720871591,1.0,60,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.7976190476190477,0.9993406008072747,0.9983884748801474,0.03345717233343238,0.056771567733952186,0.0005328652397578314,0.7976190476190477,60,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9671755404700682,0.9565067191616926,0.25450605205522203,0.2949348384212842,0.10331127925555367,1.0,60,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.981673070399314,0.9317992065529608,0.12673668268620597,0.36932468554559744,0.3699343862570641,1.0,60,short_indel,ck4,CK4,420,136
0.7214285714285714,0.9999933472712917,0.9999752999596812,0.002373473975364823,0.007028460152825272,2.6977286285354404e-05,0.6880952380952381,60,short_indel,p,P,420,11
1.0,0.9998476802270455,0.9994243432088376,0.011303807998810011,0.03393095587061305,0.001831776605477219,1.0,60,short_indel,msp,MSP,420,75
1.0,0.9908332088353031,0.9658805094551437,0.08963479578004073,0.26122510482920225,0.18556315269189796,1.0,60,short_indel,ck4_p,CK4+P,420,147
1.0,0.9907603753131797,0.9656425769833106,0.09005384204307455,0.26213472259518583,0.1882945419104796,1.0,60,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999205137491687,0.999705342342277,0.008206669386294819,0.024275799435172482,0.0010657317444025091,1.0,60,short_indel,p_msp,P+MSP,420,86
1.0,0.9938380326325505,0.9770840803102473,0.07354357167866152,0.21408336074113293,0.12589977346744716,1.0,60,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9734425633038848,0.9040744754472338,0.15569732969914654,0.43800613557752033,0.36101282543921925,1.0,61,substitution_1pct,ck4,CK4,420,136
0.5928571428571429,0.999983425014777,0.999929414260151,0.003728428709783744,0.0118815164779372,1.4061123133832628e-05,0.569047619047619,61,substitution_1pct,p,P,420,11
1.0,0.9998973874656507,0.9996586879222767,0.009541942986688546,0.02612670635491447,0.0018291629316519282,1.0,61,substitution_1pct,msp,MSP,420,75
1.0,0.9867129941593309,0.9519918478518766,0.11013076401574279,0.3098636989277735,0.18110105970036666,1.0,61,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9866699753847679,0.951889168293842,0.11031719802027325,0.31019490814223505,0.18383924247258585,1.0,61,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.999940406240214,0.9997823290608215,0.007278811614498153,0.020864755041597818,0.0010497691078260032,1.0,61,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9911077919281044,0.9678958522814016,0.09010303483910558,0.2533925860078081,0.12291824661829683,1.0,61,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9581717764643112,0.9412308707084875,0.28625649498214967,0.34283844139176195,0.3533646208034611,1.0,61,N_3pct,ck4,CK4,420,136
0.03571428571428571,0.9975166911330178,0.9970655894833272,0.0703912635925393,0.07660818831396699,-0.00040748480393248645,0.03571428571428571,61,N_3pct,p,P,420,11
0.9785714285714285,0.9987500850500708,0.9975628347387061,0.049013413040054285,0.06981640557605202,0.0014737828137563014,0.9785714285714285,61,N_3pct,msp,MSP,420,75
1.0,0.9778442337986645,0.9693630084364073,0.2086490645180139,0.24753579387718908,0.17744898289271968,1.0,61,N_3pct,ck4_p,CK4+P,420,147
1.0,0.978460930757191,0.9701718448657277,0.20559396225855903,0.2442462476441374,0.18017000340909398,1.0,61,N_3pct,ck4_msp,CK4+MSP,420,211
0.9071428571428571,0.9981333880915443,0.997538502086808,0.06090554872288077,0.0701638904061908,0.00076319398998538,0.9071428571428571,61,N_3pct,p_msp,P+MSP,420,86
1.0,0.9848128508824665,0.9791765598506103,0.17286215054929,0.20407550320024326,0.12060275871259973,1.0,61,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9726249473789057,0.9637417630989354,0.23254169920760312,0.26928882970173623,0.3616102300797109,1.0,61,trim_5bp,ck4,CK4,420,136
0.2619047619047619,0.999913998861584,0.9998193457367431,0.012658157173074095,0.0190081159755404,-7.758249754481949e-06,0.2571428571428571,61,trim_5bp,p,P,420,11
0.7952380952380952,0.9985152286676843,0.997152698061506,0.05296189040897442,0.07546195135799316,0.0006196730129788396,0.7952380952380952,61,trim_5bp,msp,MSP,420,75
1.0,0.986269473120245,0.9818276818719919,0.16469940221599846,0.19064269239834375,0.18136226559097168,1.0,61,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9855700880232949,0.9810022151231584,0.16890153436783473,0.19492439334798975,0.18346015933349683,1.0,61,trim_5bp,ck4_msp,CK4+MSP,420,211
0.8261904761904761,0.999214613764634,0.9985242004357272,0.03858901633652945,0.05432820148247178,0.0004260669099391413,0.8261904761904761,61,trim_5bp,p_msp,P+MSP,420,86
1.0,0.990351391636058,0.987299487963117,0.13811924803959566,0.15937689913659675,0.12266961805176324,1.0,61,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9366124403412143,0.8692823253359303,0.3444713333925662,0.5113073983114962,0.33480083147135264,1.0,61,substitution_1pct_N_3pct,ck4,CK4,420,136
0.02857142857142857,0.9974977750585309,0.9969349013268273,0.07063958385547198,0.07829557649641153,-0.0004271066473052883,0.02857142857142857,61,substitution_1pct_N_3pct,p,P,420,11
0.9547619047619048,0.9986050014192693,0.9971654239001694,0.051641665908855265,0.07529377246926597,0.001395732533197547,0.9547619047619048,61,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9670551076998726,0.9334337798901167,0.24899278869101582,0.36487294405259696,0.1681194109252961,1.0,61,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.967608720880242,0.9330794970036331,0.24656818107661463,0.36584281231153576,0.17067808924797984,1.0,61,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8952380952380953,0.9980513882388999,0.9972643345365685,0.062185772298566956,0.07396843926891264,0.000710878504658908,0.8952380952380953,61,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9775717389396714,0.9543760802069919,0.20567847556134508,0.3020725733666678,0.11424753750163211,1.0,61,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9044785231935365,0.8707849337091134,0.434045828569896,0.5083602362949574,0.3006274323937794,1.0,61,local_mismatch_6bp,ck4,CK4,420,136
0.10714285714285714,0.9998416249608827,0.9995460663797651,0.015606420928227803,0.03013082961091693,-0.0001274210003554538,0.10476190476190476,61,local_mismatch_6bp,p,P,420,11
0.8523809523809524,0.9990108184250803,0.9974657990161963,0.04041994038580481,0.07119259426368248,0.000985278417372848,0.8523809523809524,61,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9521600740772098,0.9353155722362728,0.30718037695122125,0.35967882231154547,0.15079305730943376,1.0,61,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9517446708093084,0.93515458780978,0.3085376614394216,0.36012611301836706,0.15303751593767317,1.0,61,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8333333333333334,0.9994262216929816,0.9984906560493481,0.030772581804909473,0.05494258014130026,0.0005577622447902167,0.8333333333333334,61,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9677769888598333,0.9567441871517836,0.2521329877598939,0.29412857334203213,0.1023304403237488,1.0,61,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.984435164722251,0.936894012186502,0.10993193739717796,0.3552632483483133,0.369755730542254,1.0,61,short_indel,ck4,CK4,420,136
0.7690476190476191,0.9999942220194339,0.9999785536442821,0.002106096822021902,0.00654884452199683,2.419153693000376e-05,0.7261904761904762,61,short_indel,p,P,420,11
0.9976190476190476,0.9998696210960513,0.999450379700092,0.009862857194151968,0.03315477110891738,0.0018210501785458444,0.9976190476190476,61,short_indel,msp,MSP,420,75
1.0,0.9922146933708424,0.9684320841825657,0.07774998387934899,0.2512684453555987,0.18548043899291852,1.0,61,short_indel,ck4_p,CK4+P,420,147
1.0,0.9921523929091511,0.9682545123533208,0.07811888515827044,0.2519741552696726,0.1881814886173852,1.0,61,short_indel,ck4_msp,CK4+MSP,420,211
0.9976190476190476,0.9999319215577427,0.9997181145173989,0.007160821958189713,0.02374378496394284,0.001058306248472687,0.9976190476190476,61,short_indel,p_msp,P+MSP,420,86
1.0,0.9947663359459121,0.9788256027646025,0.06379705375636438,0.20578822720686893,0.12583532188887048,1.0,61,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9745219440232371,0.9090284285865233,0.15115123579861395,0.42654746237477736,0.3605360818327971,1.0,62,substitution_1pct,ck4,CK4,420,136
0.611904761904762,0.9999846299976584,0.9999393170023402,0.003565514123201633,0.011016605213995962,1.3775720609658978e-05,0.5833333333333334,62,substitution_1pct,p,P,420,11
1.0,0.9998993989874259,0.9996065088548475,0.009337172623510595,0.02805261492712724,0.001832963217774521,1.0,62,substitution_1pct,msp,MSP,420,75
1.0,0.9872532870104478,0.9545062945608698,0.1069141448122223,0.30164085378266087,0.18089609750454264,1.0,62,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9872106715053316,0.9544423341071119,0.10709695131868359,0.3018527975202337,0.18362152437445947,1.0,62,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999420144925422,0.9997841483776755,0.007109904278704218,0.020777356497130625,0.0010600236624460089,1.0,62,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9914686576694404,0.9696229429164798,0.0874720522316698,0.24648319356158346,0.12280830825719533,1.0,62,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9587578158074845,0.9419765572241429,0.2843537419368295,0.340655746436337,0.3518687746421791,1.0,62,N_3pct,ck4,CK4,420,136
0.04523809523809524,0.9976035492752704,0.9971676528555697,0.06915147079149771,0.07526412297888847,-0.0003830472768517025,0.04523809523809524,62,N_3pct,p,P,420,11
0.9642857142857143,0.9987788545185831,0.9972956426575025,0.04822219557399897,0.07354347089059311,0.0014935829620003772,0.9642857142857143,62,N_3pct,msp,MSP,420,75
1.0,0.9781806825413776,0.9696912665929711,0.20708428456359013,0.24620588616542485,0.17664673026394992,1.0,62,N_3pct,ck4_p,CK4+P,420,147
1.0,0.9787683351630337,0.9703338581554292,0.20418154339594727,0.24358202335238138,0.1793366591226482,1.0,62,N_3pct,ck4_msp,CK4+MSP,420,211
0.9071428571428571,0.9981912018969267,0.9974251700852731,0.05990641735120533,0.07176110286472169,0.0007882972166938779,0.9071428571428571,62,N_3pct,p_msp,P+MSP,420,86
1.0,0.9850467398671128,0.9794621464716333,0.17154296082085627,0.20267133888120825,0.1200269304960999,1.0,62,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9732060400938591,0.9647011362927355,0.23002953269637155,0.2657020572977812,0.36011356695283747,1.0,62,trim_5bp,ck4,CK4,420,136
0.28095238095238095,0.9999163395353099,0.9998069822910732,0.01247315416812813,0.019647742325186523,-5.739009149316333e-06,0.26904761904761904,62,trim_5bp,p,P,420,11
0.7452380952380953,0.9984847494807514,0.997047387507498,0.05345598520368501,0.07684519180931697,0.0005685835047771198,0.7452380952380953,62,trim_5bp,msp,MSP,420,75
1.0,0.9865611898145845,0.9821667188137766,0.16291728176502984,0.18885591342610397,0.1806412161954497,1.0,62,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9858453947873053,0.98150699307095,0.16725829641603351,0.19231740639276382,0.18276075453093474,1.0,62,trim_5bp,ck4_msp,CK4+MSP,420,211
0.7904761904761904,0.9992005445080306,0.9984545922230997,0.03889369837777085,0.055595037836761146,0.00040538281753477786,0.7904761904761904,62,trim_5bp,p_msp,P+MSP,420,86
1.0,0.990535709703307,0.9876539592424053,0.13677274707688605,0.1571370050933014,0.12222367214195967,1.0,62,trim_5bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9351372839233556,0.8718571707091324,0.34880753168769635,0.5062464391404263,0.33100146618741944,1.0,62,substitution_1pct_N_3pct,ck4,CK4,420,136
0.023809523809523808,0.9975531184204898,0.9970223220684047,0.06983897365459822,0.07717095126551875,-0.0004318183821769009,0.023809523809523808,62,substitution_1pct_N_3pct,p,P,420,11
0.9595238095238096,0.9986982732296326,0.9973381742261523,0.04991761870020529,0.07296335753954482,0.001429353561103879,0.9595238095238096,62,substitution_1pct_N_3pct,msp,MSP,420,75
1.0,0.9663452011719226,0.9347383565660904,0.25187131930092266,0.36127977376917564,0.16623101891140907,1.0,62,substitution_1pct_N_3pct,ck4_p,CK4+P,420,147
1.0,0.9669177785764941,0.9351762114292299,0.24941530942329462,0.3600660555079747,0.1688523971372203,1.0,62,substitution_1pct_N_3pct,ck4_msp,CK4+MSP,420,211
0.8904761904761904,0.9981256958250613,0.9974189453644681,0.0609861565406347,0.0718477967431161,0.0007402723554645995,0.8904761904761904,62,substitution_1pct_N_3pct,p_msp,P+MSP,420,86
1.0,0.9771295585244927,0.9559906550938359,0.20785593111249454,0.2966793649469611,0.11304467224482521,1.0,62,substitution_1pct_N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9071021269250307,0.8744428964769895,0.42784865945758244,0.5011128153208619,0.3020459951041073,1.0,62,local_mismatch_6bp,ck4,CK4,420,136
0.10476190476190476,0.9998438951756625,0.9995191464393339,0.015627402236933235,0.031011401501442805,-0.00012425973637705522,0.10238095238095238,62,local_mismatch_6bp,p,P,420,11
0.8404761904761905,0.9989881310541875,0.9972818405692878,0.04078517038383269,0.07373138567086,0.0009907626727763373,0.8404761904761905,62,local_mismatch_6bp,msp,MSP,420,75
1.0,0.9534730110503467,0.937095649921156,0.3027957668976081,0.35469514630633725,0.15155450680993235,1.0,62,local_mismatch_6bp,ck4_p,CK4+P,420,147
1.0,0.9530451289896091,0.9363471708659933,0.3041952773914253,0.35679917462828076,0.15397524363849313,1.0,62,local_mismatch_6bp,ck4_msp,CK4+MSP,420,211
0.8428571428571429,0.9994160131149251,0.9984101018070554,0.031005647190363958,0.05638967288260527,0.000569159403084482,0.8428571428571429,62,local_mismatch_6bp,p_msp,P+MSP,420,86
1.0,0.9686447177182936,0.9575235374674401,0.2485854971566572,0.291466817969536,0.10299230113347879,1.0,62,local_mismatch_6bp,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9811918447022092,0.9237374062877278,0.12763609183991392,0.3905446473401609,0.3653975732388242,1.0,62,short_indel,ck4,CK4,420,136
0.7666666666666667,0.9999934449153284,0.9999744489965895,0.0023115798650488305,0.0071484133600412695,2.327425769813913e-05,0.7238095238095238,62,short_indel,p,P,420,11
1.0,0.9998863618023293,0.9995914819253764,0.009755544463758687,0.02858383785436956,0.0018152632944216653,1.0,62,short_indel,msp,MSP,420,75
1.0,0.9905926448087687,0.9618647826589216,0.09026943443224208,0.2761709622193591,0.18331944352587368,1.0,62,short_indel,ck4_p,CK4+P,420,147
1.0,0.9905391032522692,0.9617431970492583,0.09056555749694199,0.2766108989336006,0.18606687861529178,1.0,62,short_indel,ck4_msp,CK4+MSP,420,211
1.0,0.9999399033588288,0.9997897772324839,0.007124787092571592,0.020504764426150304,0.0010504795745994804,1.0,62,short_indel,p_msp,P+MSP,420,86
1.0,0.9936905504732889,0.9744928510428769,0.07396034647809022,0.2258634239214319,0.12443390961778891,1.0,62,short_indel,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9756854152974838,0.9107052515409314,0.14505995378309877,0.4225984355009192,0.35868508246354935,1.0,63,substitution_1pct,ck4,CK4,420,136
0.6404761904761904,0.999986255381258,0.9999528945741226,0.00333834394537119,0.009705775948822697,1.653184643527827e-05,0.6166666666666667,63,substitution_1pct,p,P,420,11
1.0,0.9999108902717213,0.999663631247388,0.008654938509146917,0.0259371770332412,0.0017912627306365665,1.0,63,substitution_1pct,msp,MSP,420,75
1.0,0.9878358353393708,0.9553452288715605,0.10261226553690073,0.2988469722453286,0.17992426212400525,1.0,63,substitution_1pct,ck4_p,CK4+P,420,147
1.0,0.9877981527846025,0.9551665802766368,0.10278732204750123,0.2994441721350206,0.18260047389825912,1.0,63,substitution_1pct,ck4_msp,CK4+MSP,420,211
1.0,0.9999485728264896,0.999818587326636,0.006582961573867966,0.01904797486951853,0.0010306493935386904,1.0,63,substitution_1pct,p_msp,P+MSP,420,86
1.0,0.9918608536501545,0.9701061222518202,0.08395152498503032,0.24451531130517434,0.12211016200103593,1.0,63,substitution_1pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9605741222100352,0.9441477176415679,0.27793959434596743,0.33422228267696813,0.3521834420586853,1.0,63,N_3pct,ck4,CK4,420,136
0.0380952380952381,0.9976540423513811,0.9971610748029441,0.0684181688066773,0.0753515085358278,-0.0003899736418143409,0.0380952380952381,63,N_3pct,p,P,420,11
0.9642857142857143,0.9988022521518766,0.9975438026066106,0.04780990171658586,0.07008843140449253,0.0014057300738780196,0.9642857142857143,63,N_3pct,msp,MSP,420,75
1.0,0.9791140822807081,0.9708137687300361,0.20257543088033406,0.24160392923271004,0.17681508869179308,1.0,63,N_3pct,ck4_p,CK4+P,420,147
1.0,0.979688187180956,0.9713817203212733,0.19965387677269184,0.23924162742990748,0.17935869109085464,1.0,63,N_3pct,ck4_msp,CK4+MSP,420,211
0.9047619047619048,0.998228147251629,0.9974712282189229,0.05930150343013345,0.0711163217704321,0.0007353059041516481,0.9047619047619048,63,N_3pct,p_msp,P+MSP,420,86
1.0,0.9856768055710978,0.9801409255348443,0.16786349814410995,0.19929412604852473,0.12004810492997077,1.0,63,N_3pct,ck4_p_msp,CK4P-MSP,420,222
1.0,0.9740053881183098,0.9660559162201919,0.22664780978273172,0.2605535790573935,0.3591736470714126,1.0,63,trim_5bp,ck4,CK4,420,136
0.2523809523809524,0.999919273997858,0.9998430637980885,0.012310232569361349,0.017716335204745307,-3.265435686042714e-06,0.24285714285714285,63,trim_5bp,p,P,420,11
0.7523809523809524,0.9985321303040207,0.9971639597919773,0.052683088165002105,0.07531321056152558,0.0005947685686419833,0.7523809523809524,63,trim_5bp,msp,MSP,420,75
1.0,0.986962331058084,0.9830055422501708,0.16052170474078528,0.184360829521675,0.18018437433378368,1.0,63,trim_5bp,ck4_p,CK4+P,420,147
1.0,0.9862687592111651,0.9823710604532748,0.1647996484900833,0.18777074179605976,0.18228712223028237,1.0,63,trim_5bp,ck4_msp,CK4+MSP,420,211
