split,classifier,accuracy,macro_f1,length,local_mode,representation,representation_label,n_triplets,n_features,accuracy_std,macro_f1_std
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,left,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,71,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777776,0.9777380161683933,71,right,ck4,CK4,180,136,0.01883980550868132,0.01890147664197955
holdout,logistic,0.6666666666666666,0.6666666666666666,71,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6555555555555556,0.6538675674863466,71,right,p,P,180,11,0.04249182927993988,0.043213234297561555
holdout,logistic,0.9833333333333333,0.9833287024173382,71,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,71,right,msp,MSP,180,75,0.005555555555555536,0.005556627435847972
holdout,logistic,1.0,1.0,71,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833172327592715,71,right,ck4_p,CK4+P,180,147,0.013608276348795427,0.013634576847489801
holdout,logistic,1.0,1.0,71,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,71,right,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,71,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,71,right,p_msp,P+MSP,180,86,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,71,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,71,right,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,1.0,1.0,72,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,72,center,ck4,CK4,180,136,0.006804138174397694,0.0068054509542886
holdout,logistic,0.6916666666666667,0.6867724867724868,72,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6277777777777777,0.6222418100769834,72,center,p,P,180,11,0.038689967436622535,0.03871282580399685
holdout,logistic,1.0,1.0,72,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916618407222305,72,center,msp,MSP,180,75,0.01111111111111111,0.011118887025293532
holdout,logistic,0.9916666666666667,0.9916660879227724,72,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,72,center,ck4_p,CK4+P,180,147,0.006804138174397693,0.0068054509542886
holdout,logistic,1.0,1.0,72,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,72,center,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,1.0,1.0,72,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666666,0.9916618407222305,72,center,p_msp,P+MSP,180,86,0.01111111111111111,0.011118887025293532
holdout,logistic,1.0,1.0,72,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,72,center,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.9583333333333334,0.9582608695652174,72,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,72,jittered,ck4,CK4,180,136,0.01111111111111111,0.011118887025293532
holdout,logistic,0.6416666666666667,0.6414425682718365,72,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6166666666666666,0.6139402002621817,72,jittered,p,P,180,11,0.04356774205932811,0.04495407092412983
holdout,logistic,0.9416666666666667,0.9416301855326246,72,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9527777777777777,0.9527590099401791,72,jittered,msp,MSP,180,75,0.020786985482077462,0.020804906851279996
holdout,logistic,0.9666666666666667,0.9666295884315907,72,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,72,jittered,ck4_p,CK4+P,180,147,0.01111111111111111,0.011118887025293532
holdout,logistic,0.9666666666666667,0.9666295884315907,72,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,72,jittered,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9583333333333334,0.9583072753804461,72,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9555555555555555,0.9555405442652211,72,jittered,p_msp,P+MSP,180,86,0.018425693279752235,0.01843313359412695
holdout,logistic,0.975,0.9749843652282677,72,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,72,jittered,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,72,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555555,0.9805453677265369,72,left,ck4,CK4,180,136,0.0068041381743977475,0.006813333716011713
holdout,logistic,0.625,0.6247654784240151,72,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.6666666666666667,0.6660005384304751,72,left,p,P,180,11,0.05892556509887896,0.05912696668021847
holdout,logistic,0.9916666666666667,0.9916660879227724,72,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,72,left,msp,MSP,180,75,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,72,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833268995684584,72,left,ck4_p,CK4+P,180,147,0.005555555555555581,0.005563063683843162
holdout,logistic,1.0,1.0,72,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,72,left,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,72,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,72,left,p_msp,P+MSP,180,86,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,72,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,72,left,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.975,0.9749843652282677,72,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9833333333333332,0.9833236814444609,72,right,ck4,CK4,180,136,0.010393492741038736,0.010402379395098641
holdout,logistic,0.675,0.6744347826086956,72,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6722222222222223,0.6714004843998354,72,right,p,P,180,11,0.09154031696268934,0.09133099305462815
holdout,logistic,0.9916666666666667,0.9916660879227724,72,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,72,right,msp,MSP,180,75,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9833333333333333,0.9833287024173382,72,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,72,right,ck4_p,CK4+P,180,147,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9916666666666667,0.9916660879227724,72,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,72,right,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,1.0,1.0,72,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,1.0,1.0,72,right,p_msp,P+MSP,180,86,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,72,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,72,right,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.975,0.9749843652282677,73,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,73,center,ck4,CK4,180,136,0.01416394309331329,0.014186894319585907
holdout,logistic,0.5583333333333333,0.5530883282973789,73,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.5777777777777777,0.5735769133760769,73,center,p,P,180,11,0.047790695928014576,0.04855869889666328
holdout,logistic,0.9916666666666667,0.9916660879227724,73,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,73,center,msp,MSP,180,75,0.010393492741038724,0.010400659235583802
holdout,logistic,0.9666666666666667,0.9666295884315907,73,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9722222222222221,0.9721943235155827,73,center,ck4_p,CK4+P,180,147,0.008784104611578835,0.008806175813048878
holdout,logistic,1.0,1.0,73,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,73,center,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,73,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.986111111111111,0.9860955464771954,73,center,p_msp,P+MSP,180,86,0.0152145154862546,0.01524097914422085
holdout,logistic,1.0,1.0,73,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,73,center,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.975,0.9749843652282677,73,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555557,0.9805453677265369,73,jittered,ck4,CK4,180,136,0.0068041381743977475,0.006813333716011712
holdout,logistic,0.625,0.6249739565247587,73,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6555555555555557,0.6544656718464507,73,jittered,p,P,180,11,0.06883062051868816,0.07012358435933079
holdout,logistic,0.9583333333333334,0.9582608695652174,73,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9388888888888889,0.9388147773973576,73,jittered,msp,MSP,180,75,0.027216552697590875,0.027255196585674386
holdout,logistic,0.975,0.9749843652282677,73,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861062851666749,73,jittered,ck4_p,CK4+P,180,147,0.012422599874998837,0.012427398143105348
holdout,logistic,0.9916666666666667,0.9916660879227724,73,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.9944401544401543,73,jittered,ck4_msp,CK4+MSP,180,211,0.011111111111111117,0.011119691119691133
holdout,logistic,0.9666666666666667,0.9666295884315907,73,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9527777777777777,0.9527321183436644,73,jittered,p_msp,P+MSP,180,86,0.01666666666666666,0.016677547457620148
holdout,logistic,0.9916666666666667,0.9916660879227724,73,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.9944401544401543,73,jittered,ck4_p_msp,CK4P-MSP,180,222,0.011111111111111117,0.011119691119691133
holdout,logistic,0.975,0.9749843652282677,73,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888867451283041,73,left,ck4,CK4,180,136,0.005555555555555536,0.005556627435847972
holdout,logistic,0.6416666666666667,0.6410434782608696,73,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.625,0.6241190672926701,73,left,p,P,180,11,0.030429030972509243,0.03036740277347725
holdout,logistic,1.0,1.0,73,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,73,left,msp,MSP,180,75,0.005555555555555536,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,73,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,73,left,ck4_p,CK4+P,180,147,0.008784104611578835,0.008790888587498949
holdout,logistic,1.0,1.0,73,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,73,left,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,1.0,1.0,73,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,73,left,p_msp,P+MSP,180,86,0.005555555555555536,0.005556627435847972
holdout,logistic,1.0,1.0,73,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,73,left,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.9666666666666667,0.9666295884315907,73,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555555,0.9805421496025393,73,right,ck4,CK4,180,136,0.01111111111111112,0.011120496087229157
holdout,logistic,0.6666666666666666,0.660633484162896,73,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6527777777777777,0.6498110990653299,73,right,p,P,180,11,0.03167153958608716,0.030985228373888986
holdout,logistic,0.9916666666666667,0.9916660879227724,73,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,73,right,msp,MSP,180,75,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9666666666666667,0.9666295884315907,73,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.975,0.9749823040426937,73,right,ck4_p,CK4+P,180,147,0.005555555555555581,0.005563063683843162
holdout,logistic,0.9916666666666667,0.9916660879227724,73,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,73,right,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,73,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,73,right,p_msp,P+MSP,180,86,0.006804138174397693,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,73,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,73,right,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,74,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,74,center,ck4,CK4,180,136,0.010393492741038724,0.010400659235583804
holdout,logistic,0.65,0.6475524475524476,74,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6055555555555555,0.6039668350836965,74,center,p,P,180,11,0.039868611373353666,0.03976592559312576
holdout,logistic,0.9666666666666667,0.9666295884315907,74,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777541690754283,74,center,msp,MSP,180,75,0.01416394309331329,0.014186894319585907
holdout,logistic,0.9916666666666667,0.9916660879227724,74,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888835270043064,74,center,ck4_p,CK4+P,180,147,0.010393492741038724,0.010400659235583804
holdout,logistic,0.9916666666666667,0.9916660879227724,74,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,74,center,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,0.9583333333333334,0.9582608695652174,74,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,74,center,p_msp,P+MSP,180,86,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9916666666666667,0.9916660879227724,74,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,74,center,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
holdout,logistic,1.0,1.0,74,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9888888888888889,0.9888867451283041,74,jittered,ck4,CK4,180,136,0.005555555555555536,0.005556627435847972
holdout,logistic,0.575,0.5749704840613932,74,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6333333333333333,0.6329690923785992,74,jittered,p,P,180,11,0.0683807423616176,0.06877488538782511
holdout,logistic,0.9166666666666666,0.9165739710789766,74,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9361111111111111,0.9360138994493298,74,jittered,msp,MSP,180,75,0.0285989726138528,0.028670637932794948
holdout,logistic,1.0,1.0,74,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,74,jittered,ck4_p,CK4+P,180,147,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,74,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,74,jittered,ck4_msp,CK4+MSP,180,211,0.006804138174397693,0.0068054509542886
holdout,logistic,0.9,0.8995535714285714,74,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9527777777777778,0.9527407531755359,74,jittered,p_msp,P+MSP,180,86,0.01666666666666666,0.016698188172050897
holdout,logistic,0.9916666666666667,0.9916660879227724,74,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,74,jittered,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397693,0.0068054509542886
holdout,logistic,0.975,0.9749843652282677,74,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9694444444444444,0.9693869719574391,74,left,ck4,CK4,180,136,0.01842569327975222,0.01847983769994706
holdout,logistic,0.725,0.7245217391304348,74,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.6527777777777778,0.6501902508884158,74,left,p,P,180,11,0.008784104611578835,0.008873164940923056
holdout,logistic,0.9916666666666667,0.9916660879227724,74,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,74,left,msp,MSP,180,75,0.01111111111111111,0.011118887025293534
holdout,logistic,0.975,0.9749843652282677,74,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9722222222222221,0.9721846567063958,74,left,ck4_p,CK4+P,180,147,0.0152145154862546,0.015240981193250394
holdout,logistic,1.0,1.0,74,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,74,left,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9916666666666667,0.9916660879227724,74,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.9916618407222305,74,left,p_msp,P+MSP,180,86,0.01111111111111111,0.011118887025293534
holdout,logistic,1.0,1.0,74,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9944444444444445,0.994443372564152,74,left,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9666666666666667,0.9666295884315907,74,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.975,0.9749565217391304,74,right,ck4,CK4,180,136,0.02041241452319313,0.02044791437453784
holdout,logistic,0.5833333333333334,0.5832175604334537,74,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6527777777777779,0.6516369249372578,74,right,p,P,180,11,0.05760122598146589,0.058927712802209785
holdout,logistic,0.9916666666666667,0.9916660879227724,74,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,74,right,msp,MSP,180,75,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9666666666666667,0.9666295884315907,74,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9722222222222221,0.9721846567063958,74,right,ck4_p,CK4+P,180,147,0.023240556292613207,0.02326813989614032
holdout,logistic,1.0,1.0,74,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,74,right,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,74,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,74,right,p_msp,P+MSP,180,86,0.005555555555555537,0.005556627435847972
holdout,logistic,1.0,1.0,74,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,74,right,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.9833333333333333,0.9833287024173382,75,center,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861084314103801,75,center,ck4,CK4,180,136,1.1102230246251565e-16,0.0
holdout,logistic,0.6333333333333333,0.6332314531814394,75,center,p,P,180,11,,
5fold_grouped_cv,logistic,0.6166666666666666,0.6145603976007237,75,center,p,P,180,11,0.06949997779553779,0.0703615757481413
holdout,logistic,0.9916666666666667,0.9916660879227724,75,center,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,75,center,msp,MSP,180,75,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9916666666666667,0.9916660879227724,75,center,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,75,center,ck4_p,CK4+P,180,147,0.008784104611578835,0.008790888587498947
holdout,logistic,1.0,1.0,75,center,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,1.0,1.0,75,center,ck4_msp,CK4+MSP,180,211,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,75,center,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,75,center,p_msp,P+MSP,180,86,0.006804138174397694,0.0068054509542886
holdout,logistic,1.0,1.0,75,center,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,1.0,1.0,75,center,ck4_p_msp,CK4P-MSP,180,222,0.0,0.0
holdout,logistic,0.9916666666666667,0.9916660879227724,75,jittered,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9805555555555557,0.9805389190413475,75,jittered,ck4,CK4,180,136,0.011111111111111117,0.011139024738065072
holdout,logistic,0.6583333333333333,0.6571667479618145,75,jittered,p,P,180,11,,
5fold_grouped_cv,logistic,0.6361111111111111,0.6341312581290518,75,jittered,p,P,180,11,0.022222222222222233,0.025635157424742427
holdout,logistic,0.9083333333333333,0.9078147915357218,75,jittered,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9083333333333334,0.9081962774179161,75,jittered,msp,MSP,180,75,0.03788383804718294,0.03788862847438337
holdout,logistic,0.9916666666666667,0.9916660879227724,75,jittered,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9722222222222223,0.972205049767868,75,jittered,ck4_p,CK4+P,180,147,0.012422599874998837,0.012439422111747723
holdout,logistic,0.9916666666666667,0.9916660879227724,75,jittered,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,75,jittered,ck4_msp,CK4+MSP,180,211,0.010393492741038736,0.010402379395098641
holdout,logistic,0.9333333333333333,0.9330357142857143,75,jittered,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9166666666666666,0.9164579068124974,75,jittered,p_msp,P+MSP,180,86,0.03286710990610897,0.03293562083815404
holdout,logistic,0.9916666666666667,0.9916660879227724,75,jittered,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9833333333333334,0.9833236814444609,75,jittered,ck4_p_msp,CK4P-MSP,180,222,0.010393492741038736,0.010402379395098641
holdout,logistic,0.975,0.9749843652282677,75,left,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9833333333333334,0.983314014635274,75,left,ck4,CK4,180,136,0.016197088596792492,0.016222313124866064
holdout,logistic,0.625,0.6243478260869566,75,left,p,P,180,11,,
5fold_grouped_cv,logistic,0.5694444444444444,0.5687329235279162,75,left,p,P,180,11,0.05343162239353152,0.053503952988617695
holdout,logistic,0.9833333333333333,0.9833287024173382,75,left,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861052132863826,75,left,msp,MSP,180,75,0.008784104611578835,0.008790888587498949
holdout,logistic,0.9666666666666667,0.9666295884315907,75,left,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9833333333333334,0.983314014635274,75,left,ck4_p,CK4+P,180,147,0.016197088596792492,0.016222313124866064
holdout,logistic,0.9833333333333333,0.9833287024173382,75,left,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,75,left,ck4_msp,CK4+MSP,180,211,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,75,left,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.986111111111111,0.9861084314103801,75,left,p_msp,P+MSP,180,86,1.1102230246251565e-16,0.0
holdout,logistic,0.9833333333333333,0.9833287024173382,75,left,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9916666666666668,0.991665058846228,75,left,ck4_p_msp,CK4P-MSP,180,222,0.006804138174397694,0.0068054509542886
holdout,logistic,0.9833333333333333,0.9833287024173382,75,right,ck4,CK4,180,136,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777423061726832,75,right,ck4,CK4,180,136,0.018839805508681317,0.018900221778145723
holdout,logistic,0.675,0.6747967479674797,75,right,p,P,180,11,,
5fold_grouped_cv,logistic,0.6083333333333333,0.6065432342211419,75,right,p,P,180,11,0.06478835438717002,0.06610494191050287
holdout,logistic,0.9916666666666667,0.9916660879227724,75,right,msp,MSP,180,75,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,75,right,msp,MSP,180,75,0.005555555555555537,0.005556627435847972
holdout,logistic,0.975,0.9749843652282677,75,right,ck4_p,CK4+P,180,147,,
5fold_grouped_cv,logistic,0.9777777777777779,0.9777380161683931,75,right,ck4_p,CK4+P,180,147,0.018839805508681317,0.01890147664197955
holdout,logistic,0.9916666666666667,0.9916660879227724,75,right,ck4_msp,CK4+MSP,180,211,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,75,right,ck4_msp,CK4+MSP,180,211,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,75,right,p_msp,P+MSP,180,86,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,75,right,p_msp,P+MSP,180,86,0.005555555555555537,0.005556627435847972
holdout,logistic,0.9916666666666667,0.9916660879227724,75,right,ck4_p_msp,CK4P-MSP,180,222,,
5fold_grouped_cv,logistic,0.9972222222222221,0.997221686282076,75,right,ck4_p_msp,CK4P-MSP,180,222,0.005555555555555537,0.005556627435847972
