retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
0.9975,0.897939306269496,0.8812466991035199,0.45001640611595684,0.48734649049004003,0.7813360047227107,0.9975,100,N_3pct,ckmer7_count_l2,400,7711,0.010757035403968357,82.9475
1.0,0.9672636494028362,0.9538740913994548,0.2538329086395039,0.3037298420021047,0.32275551806752306,1.0,100,N_3pct,cspaced_count_l2,400,136,0.4444577205882353,60.44625
1.0,0.9946340502515437,0.9931659810316185,0.1032879352926579,0.1169103842126262,0.03531510314086451,1.0,100,N_3pct,cspaced_property_l2,400,147,0.48262755102040816,70.94625
1.0,0.9679243066304656,0.9586052745354057,0.251944532404328,0.28773153473316215,0.2973664841515033,1.0,100,N_3pct,hybrid_ckmer5_csp,400,659,0.22349203338391502,147.28125
1.0,0.9462866782605198,0.9372058074575846,0.3265367255703171,0.3543845158122247,0.41539479384026784,1.0,100,N_3pct,hybrid_ckmer7_csp,400,7858,0.019584340799185543,153.89375
1.0,0.9398740680003991,0.8727560803823777,0.3335758042174837,0.5044678741373866,0.21544482606729326,1.0,100,N_3pct,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9069260666988174,0.8387807936637267,0.4220490635065448,0.5678365690616732,0.24337506499794248,1.0,100,N_3pct,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9851332878724394,0.9809185657397985,0.17159253307615402,0.1953531884555364,0.016204805359525364,1.0,100,N_3pct,eiip_l2,400,100,0.985,98.5
0.0025,0.9628172115272617,0.9395215660488945,0.2690428299180144,0.34778827903674736,-0.03233309424575576,0.0025,100,N_3pct,eiip_summary_l2,400,8,1.0,8.0
1.0,0.9798478156361489,0.9746794344808969,0.19985720609156105,0.225035843896494,0.5750078121290033,1.0,100,trim_5bp,ckmer5_count_l2,400,512,0.15557861328125,79.65625
1.0,0.973812934709893,0.9730408576407753,0.22849662292504444,0.2322031109146624,0.85526771984627,1.0,100,trim_5bp,ckmer7_count_l2,400,7711,0.011612955518091038,89.5475
1.0,0.985678684267676,0.9812058530160769,0.16836446157047852,0.1938770069612162,0.3330193154881482,1.0,100,trim_5bp,cspaced_count_l2,400,136,0.4544301470588235,61.8025
1.0,0.9984186842023434,0.9979069278533678,0.05593463797013301,0.06470031751962478,0.03615792454810086,1.0,100,trim_5bp,cspaced_property_l2,400,147,0.48845238095238097,71.8025
1.0,0.9891332499192461,0.9863680726773292,0.1467894326265485,0.1651176794767399,0.3118024322708133,1.0,100,trim_5bp,hybrid_ckmer5_csp,400,659,0.22983118361153262,151.45875
1.0,0.9861158094561182,0.9855162091034514,0.1663729725079931,0.1701986539086404,0.4521694022810114,1.0,100,trim_5bp,hybrid_ckmer7_csp,400,7858,0.02053321455841181,161.35
1.0,0.9776268897208712,0.9350982678685222,0.18537128396249744,0.360281863539927,0.24966073658570742,1.0,100,trim_5bp,minhash_k5_s128,400,128,1.0,128.0
1.0,0.9741036987881262,0.9320474431146878,0.20868540227868732,0.36865245968211763,0.3086793416695697,1.0,100,trim_5bp,minhash_k7_s128,400,128,1.0,128.0
1.0,0.9747696949460101,0.9696869847593299,0.22410256437454024,0.24622353511699444,0.014668639724362071,1.0,100,trim_5bp,eiip_l2,400,100,0.975,97.5
0.0025,0.9116017532817547,0.8515266864840835,0.4142256168996296,0.5449280881553556,-0.06140345215112959,0.0025,100,trim_5bp,eiip_summary_l2,400,8,1.0,8.0
