length,local_mode,binset,bins,max_bin_count,gamma,n_triplets,noise_l2_mean,local_l2_mean,local_minus_noise_l2_mean,selective_sensitivity_ratio_mean,k_dim,p_dim,m_dim,total_dim,split,classifier,accuracy,macro_f1,accuracy_std,macro_f1_std
69,jittered,2_3_4,2+3+4,4,2.0,250,0.15814010783596985,0.13197255213049927,-0.026167555705470563,0.846534258577828,136,11,45,192,5fold_grouped_cv,logistic,0.8880000000000001,0.8876741071530105,0.02638181191654586,0.02655833007034889
69,jittered,2_3_4_6,2+3+4+6,6,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,75,222,holdout,logistic,0.7559523809523809,0.755249973350389,,
69,jittered,2_3_4_6,2+3+4+6,6,0.0,250,0.27265562013701516,0.22621216314083967,-0.04644345699617546,0.8419507568318182,136,11,75,222,5fold_grouped_cv,logistic,0.756,0.7557808853233128,0.028705400188814675,0.028860029149124902
69,jittered,2_3_4_6,2+3+4+6,6,0.25,250,0.2685195827083567,0.222809699948644,-0.04570988275971261,0.8420525044717998,136,11,75,222,holdout,logistic,0.8809523809523809,0.8805290854785948,,
69,jittered,2_3_4_6,2+3+4+6,6,0.25,250,0.2685195827083567,0.222809699948644,-0.04570988275971261,0.8420525044717998,136,11,75,222,5fold_grouped_cv,logistic,0.898,0.8976557023065943,0.024819347291981698,0.025032791594005822
69,jittered,2_3_4_6,2+3+4+6,6,0.5,250,0.2571651380210677,0.2134714684425766,-0.043693669578491086,0.842357361630434,136,11,75,222,holdout,logistic,0.8809523809523809,0.8805290854785948,,
69,jittered,2_3_4_6,2+3+4+6,6,0.5,250,0.2571651380210677,0.2134714684425766,-0.043693669578491086,0.842357361630434,136,11,75,222,5fold_grouped_cv,logistic,0.898,0.8976557023065943,0.024819347291981698,0.025032791594005822
69,jittered,2_3_4_6,2+3+4+6,6,1.0,250,0.22297874788898017,0.1853811105304908,-0.037597637358489346,0.8435710386889781,136,11,75,222,holdout,logistic,0.8809523809523809,0.8805290854785948,,
69,jittered,2_3_4_6,2+3+4+6,6,1.0,250,0.22297874788898017,0.1853811105304908,-0.037597637358489346,0.8435710386889781,136,11,75,222,5fold_grouped_cv,logistic,0.898,0.8976557023065943,0.024819347291981698,0.025032791594005822
69,jittered,2_3_4_6,2+3+4+6,6,2.0,250,0.15842264802762537,0.1325107958604298,-0.0259118521671956,0.8483358611266573,136,11,75,222,holdout,logistic,0.8809523809523809,0.8805290854785948,,
69,jittered,2_3_4_6,2+3+4+6,6,2.0,250,0.15842264802762537,0.1325107958604298,-0.0259118521671956,0.8483358611266573,136,11,75,222,5fold_grouped_cv,logistic,0.898,0.8976557023065943,0.024819347291981698,0.025032791594005822
69,left,2,2,2,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960097,0.8260555194882834,136,11,10,157,holdout,logistic,0.7797619047619048,0.7796916533758639,,
69,left,2,2,2,0.0,250,0.2748320009928382,0.22452832919323726,-0.05030367179960097,0.8260555194882834,136,11,10,157,5fold_grouped_cv,logistic,0.7979999999999999,0.7973260519101372,0.05035871324805668,0.05065505990435237
69,left,2,2,2,0.25,250,0.27064738335647825,0.22112250548643414,-0.04952487787004415,0.8261022389022773,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,left,2,2,2,0.25,250,0.27064738335647825,0.22112250548643414,-0.04952487787004415,0.8261022389022773,136,11,10,157,5fold_grouped_cv,logistic,0.9019999999999999,0.9018432335901483,0.019390719429665335,0.019457618975914116
69,left,2,2,2,0.5,250,0.25915827551269455,0.21177199949533293,-0.04738627601736161,0.8262393321259708,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,left,2,2,2,0.5,250,0.25915827551269455,0.21177199949533293,-0.04738627601736161,0.8262393321259708,136,11,10,157,5fold_grouped_cv,logistic,0.9019999999999999,0.9018432335901483,0.019390719429665335,0.019457618975914116
69,left,2,2,2,1.0,250,0.2245523779112065,0.18361450445503472,-0.04093787345617178,0.8267639053398982,136,11,10,157,holdout,logistic,0.8869047619047619,0.886804496613355,,
69,left,2,2,2,1.0,250,0.2245523779112065,0.18361450445503472,-0.04093787345617178,0.8267639053398982,136,11,10,157,5fold_grouped_cv,logistic,0.9019999999999999,0.9018432335901483,0.019390719429665335,0.019457618975914116
