retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9743588783641464,0.9669875568304569,0.22516528432892471,0.2569530819801298,0.3611981121446111,1.0,69,trim_5bp,cspaced_count_l2,900,136,0.3404656862745098,46.303333333333335
1.0,0.9971744366029899,0.9963367410302969,0.07470764437136189,0.08559507663760904,0.039467220558457146,1.0,69,trim_5bp,cspaced_property_l2,900,147,0.38301587301587303,56.303333333333335
1.0,0.982534244609303,0.9784608913936238,0.1859514893633437,0.2075528819542166,0.3124269321286729,1.0,69,trim_5bp,hybrid_ckmer5_csp,900,659,0.16956331141460124,111.74222222222222
1.0,0.9789159899097384,0.9779824804879735,0.20500479057441864,0.20984527368393616,0.43451173147145555,1.0,69,trim_5bp,hybrid_ckmer7_csp,900,8119,0.014240943739650477,115.62222222222222
1.0,0.901856181297101,0.7983499777738612,0.4283090759043817,0.6350590843710131,0.5103304948247066,1.0,69,substitution_1pct_N_3pct,ckmer5_count_l2,900,512,0.10516493055555555,53.84444444444444
1.0,0.8406407164033994,0.6881056469126239,0.5477412563265582,0.7898029536340591,0.6955637690320163,1.0,69,substitution_1pct_N_3pct,ckmer7_count_l2,900,8006,0.006983789935326283,55.91222222222222
1.0,0.9379803675313445,0.8763528979450165,0.33988641462167074,0.49728570155541707,0.33004548132379885,1.0,69,substitution_1pct_N_3pct,cspaced_count_l2,900,136,0.33582107843137254,45.67166666666667
1.0,0.9914958925663334,0.9846850806157607,0.12763581392261725,0.17501377569012708,0.03662280075506701,1.0,69,substitution_1pct_N_3pct,cspaced_property_l2,900,147,0.3821201814058957,56.17166666666667
1.0,0.9466760369317173,0.8920737998872937,0.31622657327766096,0.46459918164830427,0.2818886982154321,1.0,69,substitution_1pct_N_3pct,hybrid_ckmer5_csp,900,659,0.16694402293036587,110.01611111111112
1.0,0.9160683044848664,0.8379337659283865,0.39781836143773514,0.5693262394894266,0.37461987753441806,1.0,69,substitution_1pct_N_3pct,hybrid_ckmer7_csp,900,8153,0.013747563950556714,112.0838888888889
1.0,0.9686967549257443,0.8917004111798313,0.17285779246099905,0.46540193049304157,0.5675256077688506,1.0,69,short_indel,ckmer5_count_l2,900,512,0.11225694444444445,57.47555555555556
1.0,0.9433567015956627,0.8065565308263791,0.23392598177081744,0.6220023620109834,0.7972182917426959,1.0,69,short_indel,ckmer7_count_l2,900,8009,0.0077097986986862,61.74777777777778
1.0,0.9673122058962178,0.8874891829292071,0.1766147024479052,0.4743635642743599,0.34911256211966396,1.0,69,short_indel,cspaced_count_l2,900,136,0.35116013071895424,47.757777777777775
1.0,0.996470986478007,0.9878499973183659,0.05799407652592123,0.15588442701340774,0.03815067146219966,1.0,69,short_indel,cspaced_property_l2,900,147,0.39291005291005293,57.757777777777775
1.0,0.9825838707018756,0.9393091306052086,0.12903858478311866,0.34839871823521507,0.31086434255899514,1.0,69,short_indel,hybrid_ckmer5_csp,900,659,0.1748609003540718,115.23333333333333
1.0,0.9699138440368347,0.8979914651589211,0.17048675668220345,0.4516824876669933,0.42560362165245896,1.0,69,short_indel,hybrid_ckmer7_csp,900,8156,0.014652471254972481,119.50555555555556
0.9988888888888889,0.8766856981945726,0.8450704225352118,0.493941053876244,0.5566499393061833,0.4860045655175542,0.9988888888888889,69,local_mismatch_6bp,ckmer5_count_l2,900,512,0.11280815972222222,57.757777777777775
0.9988888888888889,0.8247086458867247,0.7969722925954421,0.5897327947048633,0.6372247757338971,0.6839832331166359,0.9988888888888889,69,local_mismatch_6bp,ckmer7_count_l2,900,8104,0.0076309367116376,61.84111111111111
0.9988888888888889,0.8851510801185183,0.8443458002605096,0.47566144211457223,0.5579501722977844,0.2759526897960165,0.9988888888888889,69,local_mismatch_6bp,cspaced_count_l2,900,136,0.3527532679738562,47.974444444444444
0.9988888888888889,0.9875574981322517,0.9830692345259847,0.1565180197478284,0.18401502225258246,0.030122386497158298,0.9988888888888889,69,local_mismatch_6bp,cspaced_property_l2,900,147,0.39438397581254725,57.974444444444444
0.9988888888888889,0.9321215981634121,0.9149051629087485,0.3665454805902314,0.4125405119468782,0.266132283064349,0.9988888888888889,69,local_mismatch_6bp,hybrid_ckmer5_csp,900,659,0.17561793963918396,115.73222222222222
