length,local_mode,representation,representation_label,target,accuracy_mean,accuracy_std,macro_f1_mean,macro_f1_std,n_templates,n_features,cv_folds
100,right,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.718,0.027129319932501065,0.717447335554212,0.02730882976814419,250,219,5
100,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.982,0.014352700094407337,0.9819824268919518,0.014374081090140474,250,214,5
100,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.705,0.020493901531919184,0.7047333593595928,0.020181686373570408,250,214,5
150,center,ck4,CK4,spatial_pattern,0.9860000000000001,0.0037416573867739447,0.9859968490359234,0.003744371211659819,250,136,5
150,center,ck4,CK4,chemistry,0.5349999999999999,0.03781534080237807,0.5340078454268509,0.038306434075625416,250,136,5
150,center,p,P,spatial_pattern,0.5319999999999999,0.03828837943815329,0.5308198562575824,0.03939393801606299,250,11,5
150,center,p,P,chemistry,0.652,0.022494443758404006,0.6515503577742683,0.02284065025679955,250,11,5
150,center,p_property_only,P property coordinates,spatial_pattern,0.536,0.04352011029397789,0.5329437064648689,0.04466723523067807,250,8,5
150,center,p_property_only,P property coordinates,chemistry,0.6460000000000001,0.013190905958272929,0.6449454283750773,0.01430284788422205,250,8,5
150,center,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.511,0.02956349099818899,0.5025810981943133,0.033095086965956325,250,3,5
150,center,p_auxiliary_only,P auxiliary coordinates,chemistry,0.504,0.013928388277184131,0.4954127162488134,0.014672883552137592,250,3,5
150,center,msp,MSP,spatial_pattern,0.9790000000000001,0.008602325267042634,0.9789867155860479,0.008610656055538402,250,75,5
150,center,msp,MSP,chemistry,0.634,0.021540659228538036,0.6334704500420608,0.02143046559298459,250,75,5
150,center,ck4_p,CK4+P,spatial_pattern,0.9869999999999999,0.00244948974278318,0.9869983746743045,0.0024504087919254456,250,147,5
150,center,ck4_p,CK4+P,chemistry,0.637,0.02379075450674066,0.6364057077741707,0.024056332217289263,250,147,5
150,center,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.9890000000000001,0.0020000000000000018,0.9889987247880849,0.0020010503113032,250,144,5
150,center,ck4_p_property_only,CK4+P property coordinates,chemistry,0.63,0.017888543819998333,0.6284972341441535,0.019144384501630175,250,144,5
150,center,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.985,0.003162277660168382,0.9849963739040163,0.0031648085094815375,250,139,5
150,center,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.5449999999999999,0.03577708763999662,0.5436996830635845,0.036266555582933284,250,139,5
150,center,ck4_msp,CK4+MSP,spatial_pattern,0.983,0.0040000000000000036,0.9829943229073205,0.00400291385336898,250,211,5
150,center,ck4_msp,CK4+MSP,chemistry,0.624,0.036386810797320535,0.6237718026521766,0.03634969747335315,250,211,5
150,center,p_msp,P+MSP,spatial_pattern,0.9810000000000001,0.008000000000000007,0.9809899189844264,0.008006654510265295,250,86,5
150,center,p_msp,P+MSP,chemistry,0.7070000000000001,0.019390719429665308,0.706105499554282,0.01970274568183509,250,86,5
150,center,ck4p_msp,CK4P-MSP,spatial_pattern,0.992,0.00509901951359279,0.9919988998074618,0.005100088602654505,250,222,5
150,center,ck4p_msp,CK4P-MSP,chemistry,0.674,0.0269072480941474,0.6733269197765656,0.02631663824149242,250,222,5
150,center,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.991,0.00489897948556636,0.9909987247880849,0.004899928897037914,250,219,5
150,center,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.667,0.01989974874213239,0.6662265981247731,0.01963295918361589,250,219,5
150,center,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.984,0.00489897948556636,0.9839947980392278,0.004902410290512393,250,214,5
150,center,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.635,0.028635642126552733,0.634820148173354,0.02868425502913101,250,214,5
150,jittered,ck4,CK4,spatial_pattern,0.984,0.0073484692283495405,0.9839934467445144,0.00735384096484806,250,136,5
150,jittered,ck4,CK4,chemistry,0.493,0.018055470085267786,0.49222824797958176,0.017529896502348825,250,136,5
150,jittered,p,P,spatial_pattern,0.505,0.007745966692414842,0.5019889633482603,0.00923106462196826,250,11,5
150,jittered,p,P,chemistry,0.653,0.04044749683231338,0.6524204709269761,0.03999428622817379,250,11,5
150,jittered,p_property_only,P property coordinates,spatial_pattern,0.522,0.012083045973594582,0.5191276919791439,0.012462152946844609,250,8,5
150,jittered,p_property_only,P property coordinates,chemistry,0.625,0.036606010435446285,0.6241714994575633,0.036158844311472385,250,8,5
150,jittered,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.526,0.03136877428271627,0.5200636916943928,0.032682942374096836,250,3,5
150,jittered,p_auxiliary_only,P auxiliary coordinates,chemistry,0.522,0.015362291495737231,0.5159747967228825,0.01550600561479475,250,3,5
150,jittered,msp,MSP,spatial_pattern,0.9339999999999999,0.014628738838327769,0.9339394293990326,0.014667500441813369,250,75,5
150,jittered,msp,MSP,chemistry,0.5919999999999999,0.012884098726725137,0.5902551683933482,0.013967948670760112,250,75,5
150,jittered,ck4_p,CK4+P,spatial_pattern,0.982,0.008717797887081356,0.9819900928768324,0.008727247196516722,250,147,5
150,jittered,ck4_p,CK4+P,chemistry,0.6020000000000001,0.026191601707417612,0.6015237269742764,0.026115638071411634,250,147,5
150,jittered,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.9810000000000001,0.01019803902718558,0.9809869122239515,0.01021278650871943,250,144,5
150,jittered,ck4_p_property_only,CK4+P property coordinates,chemistry,0.579,0.030561413579872233,0.5781854072927507,0.030578846551064496,250,144,5
150,jittered,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.984,0.0073484692283495405,0.9839934467445144,0.00735384096484806,250,139,5
150,jittered,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.48600000000000004,0.02437211521390789,0.48533181837632744,0.024277300424594625,250,139,5
150,jittered,ck4_msp,CK4+MSP,spatial_pattern,0.9870000000000001,0.011661903789690611,0.9869953232474504,0.011666480371762506,250,211,5
150,jittered,ck4_msp,CK4+MSP,chemistry,0.568,0.03171750305430739,0.5671874081167149,0.031484438309936066,250,211,5
150,jittered,p_msp,P+MSP,spatial_pattern,0.9390000000000001,0.013190905958272884,0.9389508949085515,0.013217203584271205,250,86,5
150,jittered,p_msp,P+MSP,chemistry,0.666,0.029732137494636993,0.6651997016128286,0.029869653101284786,250,86,5
150,jittered,ck4p_msp,CK4P-MSP,spatial_pattern,0.9880000000000001,0.010295630140987009,0.9879965989546526,0.010298491520195784,250,222,5
150,jittered,ck4p_msp,CK4P-MSP,chemistry,0.634,0.02059126028197402,0.633047565326922,0.020955183827728603,250,222,5
150,jittered,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.9870000000000001,0.011661903789690611,0.9869953232474504,0.011666480371762506,250,219,5
150,jittered,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.6359999999999999,0.026153393661244063,0.635208418905105,0.02672801879734683,250,219,5
150,jittered,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9870000000000001,0.011661903789690611,0.9869953232474504,0.011666480371762506,250,214,5
150,jittered,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.584,0.019849433241279225,0.5826366375172551,0.02033203819289017,250,214,5
150,left,ck4,CK4,spatial_pattern,0.976,0.0058309518948453055,0.9759887931298905,0.005837039768527867,250,136,5
150,left,ck4,CK4,chemistry,0.49300000000000005,0.037496666518505355,0.49082709261586643,0.03784517132777719,250,136,5
150,left,p,P,spatial_pattern,0.45200000000000007,0.01029563014098699,0.4494187194918638,0.010564125685307643,250,11,5
150,left,p,P,chemistry,0.663,0.016000000000000014,0.6625426291840141,0.01622387300188338,250,11,5
150,left,p_property_only,P property coordinates,spatial_pattern,0.441,0.02870540018881464,0.43722899811888355,0.029470580219925938,250,8,5
150,left,p_property_only,P property coordinates,chemistry,0.6449999999999999,0.01923538406167136,0.6442930770463718,0.018905894205131356,250,8,5
150,left,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.48600000000000004,0.033376638536557285,0.47944302764671515,0.035959192754141084,250,3,5
150,left,p_auxiliary_only,P auxiliary coordinates,chemistry,0.49700000000000005,0.012489995996796807,0.49055040852215975,0.0120198609613186,250,3,5
150,left,msp,MSP,spatial_pattern,0.992,0.008124038404635967,0.9919976992072096,0.008126975285307547,250,75,5
150,left,msp,MSP,chemistry,0.672,0.0143527000944073,0.6708627509882785,0.015004646983161953,250,75,5
150,left,ck4_p,CK4+P,spatial_pattern,0.978,0.00509901951359279,0.9779917962531002,0.005102915690546035,250,147,5
150,left,ck4_p,CK4+P,chemistry,0.615,0.026076809620810618,0.6144150998624709,0.025980015129821177,250,147,5
150,left,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.9789999999999999,0.0037416573867739447,0.978993071960302,0.0037445877728810775,250,144,5
150,left,ck4_p_property_only,CK4+P property coordinates,chemistry,0.603,0.02315167380558047,0.6019954769469665,0.022451479786495976,250,144,5
150,left,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.976,0.0058309518948453055,0.9759887931298905,0.005837039768527867,250,139,5
150,left,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.489,0.042473521163190614,0.48728276735310044,0.04244407571048411,250,139,5
150,left,ck4_msp,CK4+MSP,spatial_pattern,0.9949999999999999,0.007745966692414841,0.9949983743591189,0.007749066355268009,250,211,5
150,left,ck4_msp,CK4+MSP,chemistry,0.608,0.048846698967279265,0.6073820233750549,0.049000643995058324,250,211,5
150,left,p_msp,P+MSP,spatial_pattern,0.991,0.009695359714832668,0.9909961728931194,0.009700927836126954,250,86,5
150,left,p_msp,P+MSP,chemistry,0.714,0.019849433241279184,0.7135262729013677,0.019700927149791395,250,86,5
150,left,ck4p_msp,CK4P-MSP,spatial_pattern,0.9960000000000001,0.0058309518948453055,0.9959992998474657,0.005832229859608941,250,222,5
150,left,ck4p_msp,CK4P-MSP,chemistry,0.648,0.028213471959331757,0.647826128203965,0.02828081826029934,250,222,5
150,left,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.9960000000000001,0.0058309518948453055,0.9959992998474657,0.005832229859608941,250,219,5
150,left,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.65,0.023021728866442694,0.6497627728876983,0.023071688972711342,250,219,5
150,left,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9960000000000001,0.0058309518948453055,0.9959992998474657,0.005832229859608941,250,214,5
150,left,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.6140000000000001,0.04282522621072772,0.6134706747001297,0.042811266850778504,250,214,5
150,right,ck4,CK4,spatial_pattern,0.9809999999999999,0.008602325267042634,0.980988863668699,0.008617922957285045,250,136,5
150,right,ck4,CK4,chemistry,0.484,0.014282856857085698,0.4834712623717567,0.014340814411069037,250,136,5
150,right,p,P,spatial_pattern,0.48,0.0216794833886788,0.478106759375438,0.022465188760637952,250,11,5
150,right,p,P,chemistry,0.6839999999999999,0.039924929555354254,0.68341564072326,0.03996176927726491,250,11,5
150,right,p_property_only,P property coordinates,spatial_pattern,0.48599999999999993,0.016248076809271917,0.4845839541219982,0.015002571311483045,250,8,5
150,right,p_property_only,P property coordinates,chemistry,0.662,0.04331281565541543,0.661447724326528,0.04339837501653985,250,8,5
150,right,p_auxiliary_only,P auxiliary coordinates,spatial_pattern,0.48699999999999993,0.02420743687382041,0.47788241498516,0.022198442603657133,250,3,5
150,right,p_auxiliary_only,P auxiliary coordinates,chemistry,0.532,0.02785677655436824,0.5239085256722589,0.029210082569118254,250,3,5
150,right,msp,MSP,spatial_pattern,0.992,0.0040000000000000036,0.9919990498262138,0.004001225284987333,250,75,5
150,right,msp,MSP,chemistry,0.6529999999999999,0.011661903789690611,0.6526593459292392,0.011420132090840893,250,75,5
150,right,ck4_p,CK4+P,spatial_pattern,0.982,0.00979795897113272,0.981988438538042,0.00981273715985813,250,147,5
150,right,ck4_p,CK4+P,chemistry,0.633,0.023366642891095864,0.6324224969963519,0.023060443596223546,250,147,5
150,right,ck4_p_property_only,CK4+P property coordinates,spatial_pattern,0.9800000000000001,0.007745966692414841,0.9799877883867577,0.007761285334286881,250,144,5
150,right,ck4_p_property_only,CK4+P property coordinates,chemistry,0.6420000000000001,0.026191601707417612,0.6415548090804947,0.026397611094516993,250,144,5
150,right,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,spatial_pattern,0.9809999999999999,0.008602325267042634,0.980988863668699,0.008617922957285045,250,139,5
150,right,ck4_p_auxiliary_only,CK4+P auxiliary coordinates,chemistry,0.493,0.013266499161421611,0.49260923070182805,0.013373231977321627,250,139,5
150,right,ck4_msp,CK4+MSP,spatial_pattern,0.9950000000000001,0.004472135954999583,0.9949995749593711,0.004472583215836832,250,211,5
150,right,ck4_msp,CK4+MSP,chemistry,0.6220000000000001,0.02039607805437116,0.6207488853054068,0.02125584959907469,250,211,5
150,right,p_msp,P+MSP,spatial_pattern,0.993,0.00509901951359279,0.9929990748268388,0.005100176876840072,250,86,5
150,right,p_msp,P+MSP,chemistry,0.711,0.02517935662402833,0.7106462323360073,0.025222798347667018,250,86,5
150,right,ck4p_msp,CK4P-MSP,spatial_pattern,0.9950000000000001,0.004472135954999583,0.9949995749593711,0.004472583215836832,250,222,5
150,right,ck4p_msp,CK4P-MSP,chemistry,0.678,0.018601075237738244,0.6777165651438624,0.01867748890187474,250,222,5
150,right,ck4p_msp_property_only,CK4P-MSP property coordinates,spatial_pattern,0.9950000000000001,0.004472135954999583,0.9949995749593711,0.004472583215836832,250,219,5
150,right,ck4p_msp_property_only,CK4P-MSP property coordinates,chemistry,0.6759999999999999,0.02437211521390785,0.6758122004240711,0.024333343448907425,250,219,5
150,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,spatial_pattern,0.9950000000000001,0.004472135954999583,0.9949995749593711,0.004472583215836832,250,214,5
150,right,ck4p_msp_auxiliary_only,CK4P-MSP auxiliary coordinates,chemistry,0.627,0.019390719429665335,0.626312286267697,0.019511457817644472,250,214,5
