target_label,representation,representation_label,n_features,c_value,length,condition,n_test_sources,accuracy,balanced_accuracy,mcc,macro_f1,auroc,auprc,macro_f1_ci_low,macro_f1_ci_high,baseline_macro_f1,delta_macro_f1,label_retention_ratio
tax_247639,ck4,CK4,136,1.0,69,N_3pct,2400,0.6904166666666667,0.6904166666666667,0.40834329205011644,0.6800006316721492,0.8096097222222223,0.7822086774470357,0.6618048456370743,0.69692570381313,0.7932638470152468,-0.11326321534309758,0.8572187352678879
tax_247639,ck4,CK4,136,1.0,69,clean,2400,0.7229166666666667,0.7229166666666667,0.4609714350903583,0.7183682652561552,0.8231062499999999,0.7964150606440012,0.700093694911525,0.7365986176393996,0.7932638470152468,-0.07489558175909161,0.9055855349504512
tax_247639,ck4,CK4,136,1.0,69,substitution_1pct,2400,0.71375,0.71375,0.4420156003763623,0.7090511251593663,0.8184083333333333,0.7974790483208966,0.6910340179554377,0.728233383165979,0.7932638470152468,-0.08421272185588047,0.8938402119638488
tax_247639,ck4,CK4,136,1.0,75,N_3pct,2400,0.7245833333333334,0.7245833333333334,0.4663790321632952,0.7195027787153814,0.8212625,0.7967605758837213,0.7018983220960707,0.7363227295547292,0.7932638470152468,-0.0737610682998654,0.9070157191993553
tax_247639,ck4,CK4,136,1.0,75,clean,2400,0.7458333333333333,0.7458333333333333,0.4992233016149853,0.7439098114728404,0.8318756944444444,0.8073592917511359,0.7263809443064251,0.761753977762509,0.7932638470152468,-0.04935403554240636,0.9377835814299278
tax_247639,ck4,CK4,136,1.0,75,substitution_1pct,2400,0.7404166666666666,0.7404166666666667,0.4896744074534596,0.7380734701113485,0.8263625,0.8017757250512277,0.7210242640099678,0.7560541166907252,0.7932638470152468,-0.055190376903898275,0.9304262042048697
tax_247639,ck4,CK4,136,1.0,100,N_3pct,2400,0.775,0.775,0.5511655697021322,0.774762092460161,0.8581694444444444,0.8417337356669341,0.7572565822950237,0.790605666871382,0.7932638470152468,-0.018501754555085737,0.976676417783691
tax_247639,ck4,CK4,136,1.0,100,clean,2400,0.7933333333333333,0.7933333333333333,0.5870614351398747,0.7932638470152468,0.8703472222222222,0.8514325806912457,0.7768480929365136,0.8099532800061798,0.7932638470152468,0.0,1.0
tax_247639,ck4,CK4,136,1.0,100,substitution_1pct,2400,0.7870833333333334,0.7870833333333334,0.574607567805379,0.7870016469857972,0.8645972222222222,0.8458910412460778,0.7712478157246708,0.8032426979905749,0.7932638470152468,-0.0062622000294495495,0.9921057791137061
tax_247639,ck4_p,CK4+P,147,1.0,69,N_3pct,2400,0.7120833333333333,0.7120833333333334,0.4352432493940071,0.7084203128925728,0.80764375,0.7815465691269265,0.6904173045456818,0.7271452629083541,0.7907752153375938,-0.08235490244502097,0.8958554835208606
tax_247639,ck4_p,CK4+P,147,1.0,69,clean,2400,0.72125,0.72125,0.45139110159530016,0.7185049837556547,0.8210423611111112,0.794892618545629,0.7018360779492655,0.7359679937961155,0.7907752153375938,-0.07227023158193902,0.9086083754520736
tax_247639,ck4_p,CK4+P,147,1.0,69,substitution_1pct,2400,0.72,0.72,0.44861189385189887,0.7173127038913674,0.8166993055555555,0.7961133405364285,0.6999852136494591,0.7364352475111096,0.7907752153375938,-0.0734625114462264,0.907100639952576
tax_247639,ck4_p,CK4+P,147,1.0,75,N_3pct,2400,0.72875,0.72875,0.4646008720740786,0.7266772550657162,0.8187145833333334,0.7950583557034179,0.7080263963700056,0.7450372127008851,0.7907752153375938,-0.06409796027187753,0.9189428815816981
tax_247639,ck4_p,CK4+P,147,1.0,75,clean,2400,0.7458333333333333,0.7458333333333333,0.49576611185594577,0.7447825107682953,0.8291743055555556,0.8053301084397719,0.7266245404712377,0.7620256753980935,0.7907752153375938,-0.04599270456929849,0.9418384596820432
tax_247639,ck4_p,CK4+P,147,1.0,75,substitution_1pct,2400,0.74375,0.74375,0.49172669727054913,0.7426487062430878,0.8234368055555555,0.799443687971797,0.7264894656569553,0.7598787351349513,0.7907752153375938,-0.048126509094506,0.9391400891668562
tax_247639,ck4_p,CK4+P,147,1.0,100,N_3pct,2400,0.775,0.775,0.5500275020626719,0.7749943748593715,0.8551798611111111,0.839686196118244,0.7591651614489257,0.79121581570542,0.7907752153375938,-0.015780840478222258,0.9800438352490788
tax_247639,ck4_p,CK4+P,147,1.0,100,clean,2400,0.7908333333333334,0.7908333333333333,0.5819900843545236,0.7907752153375938,0.8673173611111111,0.849163252608869,0.7751563550675243,0.807068562020113,0.7907752153375938,0.0,1.0
tax_247639,ck4_p,CK4+P,147,1.0,100,substitution_1pct,2400,0.78625,0.78625,0.573102272844422,0.7861376851558327,0.8614993055555557,0.8431130181143637,0.7706026774458831,0.8029088714596512,0.7907752153375938,-0.0046375301817610515,0.9941354634138587
tax_247639,ck4_msp,CK4+MSP,211,1.0,69,N_3pct,2400,0.7029166666666666,0.7029166666666666,0.42328322744470226,0.696795676751447,0.8056298611111111,0.7795994256508563,0.6793118283884656,0.7142188016978326,0.7895093327081135,-0.09271365595666647,0.8825680050688606
tax_247639,ck4_msp,CK4+MSP,211,1.0,69,clean,2400,0.7229166666666667,0.7229166666666667,0.4554263692134654,0.7199987719244383,0.8189847222222222,0.7923818685856485,0.702567799501564,0.7370172401386339,0.7895093327081135,-0.06951056078367523,0.9119572652228879
