sample_id,length,representation,representation_label,variant,spatial_pattern,chemistry,l2_drift,paired_cosine,n_features
Candida_parapsilosis_L69_R0073,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.239337036193492,0.9713588915530575,64
Candida_parapsilosis_L69_R0073,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.239337036193492,0.9713588915530575,64
Burkholderia_cepacia_L69_R0064,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.22063168376809073,0.9756608300588285,64
Burkholderia_cepacia_L69_R0064,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.22786453375376034,0.9740388771285907,64
Burkholderia_cepacia_L69_R0064,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.20807938082833768,0.9783514856370479,64
Burkholderia_cepacia_L69_R0064,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.20991294716443884,0.9779682773063697,64
Burkholderia_cepacia_L69_R0008,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.287799657685021,0.9585856785181923,64
Burkholderia_cepacia_L69_R0008,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.23912484180307927,0.9714096550163263,64
Burkholderia_cepacia_L69_R0008,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.23233445620238244,0.9730103502305716,64
Burkholderia_cepacia_L69_R0008,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22405034571064728,0.9749007212934697,64
Enterobacter_bugandensis_L69_R0079,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2768314462465634,0.9616821751845182,64
Enterobacter_bugandensis_L69_R0079,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.27567306379971707,0.9620021809476387,64
Enterobacter_bugandensis_L69_R0079,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.21669288655804322,0.9765220964575716,64
Enterobacter_bugandensis_L69_R0079,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22917457900478633,0.9737395061689896,64
Klebsiella_variicola_L69_R0037,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2543803918851084,0.9676453081121895,64
Klebsiella_variicola_L69_R0037,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.25948346257152693,0.9663341663259455,64
Klebsiella_variicola_L69_R0037,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2047142489667765,0.9790460381349844,64
Klebsiella_variicola_L69_R0037,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.2109318417400555,0.9777538790700742,64
Candida_parapsilosis_L69_R0005,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.22696331502576286,0.9742438268162583,64
Candida_parapsilosis_L69_R0005,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2116054588426532,0.9776115648939951,64
Candida_parapsilosis_L69_R0005,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.23008148397559025,0.9735312553657951,64
Candida_parapsilosis_L69_R0005,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.19564141168358806,0.9808622190172265,64
Enterobacter_cloacae_L69_R0000,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.27502566351375446,0.9621804422044098,64
Enterobacter_cloacae_L69_R0000,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.27502566351375446,0.9621804422044098,64
Enterobacter_cloacae_L69_R0000,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2450609010748429,0.9699725773821932,64
Enterobacter_cloacae_L69_R0000,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.2550729408936583,0.9674688974119302,64
Burkholderia_cepacia_L69_R0033,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2585461591491257,0.9665769417946176,64
Burkholderia_cepacia_L69_R0033,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.23996836200496158,0.9712075926183279,64
Burkholderia_cepacia_L69_R0033,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.16828374382723166,0.9858402907817454,64
Burkholderia_cepacia_L69_R0033,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.16828374382723166,0.9858402907817454,64
Burkholderia_cenocepacia_L69_R0060,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2568017314126023,0.9670264353717448,64
Burkholderia_cenocepacia_L69_R0060,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.24463655028920478,0.9700764791312988,64
Burkholderia_cenocepacia_L69_R0060,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.24519970075337746,0.969938553375227,64
Burkholderia_cenocepacia_L69_R0060,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.25467021588416455,0.9675715405707568,64
Acinetobacter_pittii_L69_R0075,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.28308430892779557,0.9599316370194362,64
Acinetobacter_pittii_L69_R0075,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.314504843522904,0.9505433517003169,64
Acinetobacter_pittii_L69_R0075,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.32402437404423995,0.9475041025126193,64
Acinetobacter_pittii_L69_R0075,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.329295390219789,0.9457822729899984,64
Burkholderia_cenocepacia_L69_R0015,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.23848535807145319,0.9715623669927653,64
Burkholderia_cenocepacia_L69_R0015,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.24391950106313962,0.9702516385005545,64
Burkholderia_cenocepacia_L69_R0015,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.1983981149391222,0.9803190939943015,64
Burkholderia_cenocepacia_L69_R0015,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.19328068466813653,0.9813212884671082,64
Enterobacter_asburiae_L69_R0071,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.31315660926783856,0.9509664690359353,64
Enterobacter_asburiae_L69_R0071,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.3081462394337048,0.9525229475614331,64
Enterobacter_asburiae_L69_R0071,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.23772436892417734,0.971743562209801,64
Enterobacter_asburiae_L69_R0071,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.24027664972155321,0.9711335657992932,64
Acinetobacter_nosocomialis_L69_R0044,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2240862773216232,0.9748926701580684,64
Acinetobacter_nosocomialis_L69_R0044,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.20626318917550338,0.9787277483955755,64
Acinetobacter_nosocomialis_L69_R0044,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.20827181602252365,0.9783114253253402,64
Acinetobacter_nosocomialis_L69_R0044,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.1548125203432558,0.9880165417724847,64
Candida_parapsilosis_L69_R0016,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.26032334547733543,0.9661158778997441,64
Candida_parapsilosis_L69_R0016,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.24756725320027004,0.9693552275714368,64
Candida_parapsilosis_L69_R0016,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2292270880978574,0.9737274710410887,64
Candida_parapsilosis_L69_R0016,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22831227462086737,0.9739367526287228,64
Burkholderia_multivorans_L69_R0006,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2796496874462823,0.9608980261555984,64
Burkholderia_multivorans_L69_R0006,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.23426283831819997,0.9725604612915506,64
Burkholderia_multivorans_L69_R0006,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.24824078923724605,0.9691882552794349,64
Burkholderia_multivorans_L69_R0006,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.24460761791056862,0.9700835566300589,64
Klebsiella_pneumoniae_L69_R0063,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.3166462643240751,0.9498675716448043,64
Klebsiella_pneumoniae_L69_R0063,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.28836629775227984,0.9584224391603219,64
Klebsiella_pneumoniae_L69_R0063,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.26307233402895674,0.9653964735342786,64
Klebsiella_pneumoniae_L69_R0063,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.3003985972326588,0.9548803413903255,64
Escherichia_fergusonii_L69_R0049,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.23366402871823297,0.9727005608415824,64
Escherichia_fergusonii_L69_R0049,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.24798419862912183,0.9692519186151362,64
Escherichia_fergusonii_L69_R0049,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.20221785563219294,0.9795539694317589,64
Escherichia_fergusonii_L69_R0049,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.19998018233261242,0.9800039633371078,64
Candida_parapsilosis_L69_R0057,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2303460652217559,0.9734703451184272,64
Candida_parapsilosis_L69_R0057,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2303460652217559,0.9734703451184272,64
Candida_parapsilosis_L69_R0057,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.20677186021070515,0.9786226989125024,64
Candida_parapsilosis_L69_R0057,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22198480382146013,0.975361373436174,64
Candida_dubliniensis_L69_R0059,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.21893855351958214,0.9760329548913766,64
Candida_dubliniensis_L69_R0059,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.1932809729263553,0.9813212327523209,64
Candida_dubliniensis_L69_R0059,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.19720220123359908,0.9805556459143117,64
Candida_dubliniensis_L69_R0059,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.2097534853511465,0.9780017376915233,64
Candida_tropicalis_L69_R0005,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2573851867593554,0.9668764328184261,64
Candida_tropicalis_L69_R0005,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2569887215112691,0.9669783985080018,64
Candida_tropicalis_L69_R0005,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2078870134047793,0.9783914948288206,64
Candida_tropicalis_L69_R0005,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.21769298852855518,0.9763048813727533,64
Klebsiella_variicola_L69_R0077,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2500317764238538,0.9687420553891661,64
Klebsiella_variicola_L69_R0077,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.25820139130941266,0.9666660207629418,64
Klebsiella_variicola_L69_R0077,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.19488281120516804,0.9810103449483856,64
Klebsiella_variicola_L69_R0077,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22451643003486202,0.9747961863222006,64
Burkholderia_multivorans_L69_R0052,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2522685957296757,0.9681802778042887,64
Burkholderia_multivorans_L69_R0052,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.28106089039466703,0.9605023879452785,64
Burkholderia_multivorans_L69_R0052,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.1876657641954402,0.9823907804744707,64
Burkholderia_multivorans_L69_R0052,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.19523620543708822,0.9809414120432633,64
Burkholderia_cepacia_L69_R0071,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2611760324043083,0.9658935400487718,64
Burkholderia_cepacia_L69_R0071,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2604679397736517,0.9660782261750348,64
Burkholderia_cepacia_L69_R0071,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.1851527575197011,0.9828592281914256,64
Burkholderia_cepacia_L69_R0071,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22697257955672567,0.9742417240646831,64
Candida_tropicalis_L69_R0052,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.30829715134116625,0.9524764332374611,64
Candida_tropicalis_L69_R0052,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.28012393320971196,0.9607652910215605,64
Candida_tropicalis_L69_R0052,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.25683654704993947,0.9670174940497324,64
Candida_tropicalis_L69_R0052,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22142106409875775,0.975486356186687,64
Escherichia_coli_L69_R0021,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.30616605318784057,0.9531311739376902,64
Escherichia_coli_L69_R0021,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.30616605318784057,0.9531311739376902,64
Escherichia_coli_L69_R0021,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.25875816308349137,0.9665221065188289,64
Escherichia_coli_L69_R0021,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.2605594012450674,0.9660543992114061,64
Enterobacter_kobei_L69_R0016,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.23940046359330128,0.9713437090156563,64
Enterobacter_kobei_L69_R0016,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.24828992186889426,0.9691760573491691,64
Enterobacter_kobei_L69_R0016,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.21335022388993327,0.9772408409830577,64
Enterobacter_kobei_L69_R0016,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.22512423348095403,0.9746595397498067,64
Acinetobacter_baumannii_L69_R0055,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2744223649267927,0.9623461828139932,64
Acinetobacter_baumannii_L69_R0055,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.28513574262998626,0.9593488041374231,64
Acinetobacter_baumannii_L69_R0055,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.24739117258488044,0.969398803863539,64
Acinetobacter_baumannii_L69_R0055,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.20523040344808807,0.9789402407502674,64
Enterobacter_bugandensis_L69_R0019,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2688444969041764,0.9638613182421703,64
Enterobacter_bugandensis_L69_R0019,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2491243974417544,0.9689685172996416,64
Enterobacter_bugandensis_L69_R0019,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.22521812418791917,0.9746383982686376,64
Enterobacter_bugandensis_L69_R0019,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.23072123279674484,0.9733838563683753,64
Acinetobacter_calcoaceticus_L69_R0013,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.275860007791306,0.9619506280506904,64
Acinetobacter_calcoaceticus_L69_R0013,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.2860840935837891,0.959077945699171,64
Acinetobacter_calcoaceticus_L69_R0013,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.22132365573613658,0.9755079197057962,64
Acinetobacter_calcoaceticus_L69_R0013,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.21157474665836581,0.9776180632882243,64
Klebsiella_variicola_L69_R0022,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.33611475109627187,0.9435134370477456,64
Klebsiella_variicola_L69_R0022,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.3365147559366458,0.9433789095184499,64
Klebsiella_variicola_L69_R0022,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.24479647618552255,0.9700373426235755,64
Klebsiella_variicola_L69_R0022,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.23866779752788025,0.9715188412115954,64
Candida_albicans_L69_R0048,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.3801848763318793,0.927729729904257,64
Candida_albicans_L69_R0048,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.3769231751058964,0.928964460034045,64
Candida_albicans_L69_R0048,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2615302974052577,0.9658009517695589,64
Candida_albicans_L69_R0048,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.2711431706225622,0.9632406905123723,64
Acinetobacter_pittii_L69_R0053,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2735891707632645,0.9625744828205345,64
Acinetobacter_pittii_L69_R0053,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.23835101849427892,0.97159439599137,64
Acinetobacter_pittii_L69_R0053,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.22045303912817632,0.9757002287695754,64
Acinetobacter_pittii_L69_R0053,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.1986319196288988,0.9802726802522693,64
Acinetobacter_nosocomialis_L69_R0018,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.30028885026655805,0.9549133032027946,64
Acinetobacter_nosocomialis_L69_R0018,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.29968355228720045,0.9550948842442626,64
Acinetobacter_nosocomialis_L69_R0018,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.22454920209766538,0.9747888279186513,64
Acinetobacter_nosocomialis_L69_R0018,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.20820460359841766,0.9783254215202132,64
Enterobacter_kobei_L69_R0062,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.235054308374585,0.9723747360572729,64
Enterobacter_kobei_L69_R0062,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.22981510109809508,0.9735925096536362,64
Enterobacter_kobei_L69_R0062,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.25435741337655954,0.967651153130193,64
Enterobacter_kobei_L69_R0062,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.25422003399824644,0.9676860871569655,64
Acinetobacter_baumannii_L69_R0029,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.2635913808297867,0.9652597919761232,64
Acinetobacter_baumannii_L69_R0029,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.20468998415590797,0.9790510051931273,64
Acinetobacter_baumannii_L69_R0029,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.3017822101334513,0.9544637488234848,64
Acinetobacter_baumannii_L69_R0029,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.29288327906196077,0.9571096924229568,64
Acinetobacter_nosocomialis_L69_R0049,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.280370662770826,0.9606961457287239,64
Acinetobacter_nosocomialis_L69_R0049,69,pseeiip,PseEIIP,dispersed_property,dispersed,property,0.26488880035797663,0.964916961722456,64
Acinetobacter_nosocomialis_L69_R0049,69,pseeiip,PseEIIP,contiguous_random,contiguous,random,0.2825329743608402,0.9600875591994084,64
Acinetobacter_nosocomialis_L69_R0049,69,pseeiip,PseEIIP,contiguous_property,contiguous,property,0.17837132939936956,0.9840918344241509,64
Escherichia_coli_L69_R0060,69,pseeiip,PseEIIP,dispersed_random,dispersed,random,0.30786972835991,0.9526081151797978,64
