fold,classifier,accuracy,macro_f1,n_features,n_train,n_test,n_train_groups,n_test_groups,length,representation,n_samples,n_groups,n_classes,label_control,permutation
4,contract_logistic,0.35185185185185186,0.34383753501400555,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
4,nearest_centroid,0.37037037037037035,0.3556578578489959,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
5,contract_logistic,0.2962962962962963,0.262861169837914,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
5,nearest_centroid,0.2962962962962963,0.26334776334776333,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,3
1,contract_logistic,0.2698412698412698,0.25773348098929494,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3492063492063492,0.3447265084895747,136,216,63,24,7,150,ck4,279,31,3,within_source_permutation,4
2,contract_logistic,0.24074074074074073,0.22008547008547008,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
2,nearest_centroid,0.2962962962962963,0.29482846902201737,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
3,contract_logistic,0.3333333333333333,0.3265993265993266,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
3,nearest_centroid,0.37037037037037035,0.3706385118149824,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
4,contract_logistic,0.3333333333333333,0.3080639167595689,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
4,nearest_centroid,0.3333333333333333,0.3053968253968254,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
5,contract_logistic,0.35185185185185186,0.3274725274725275,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
5,nearest_centroid,0.3148148148148148,0.2868480725623583,136,225,54,25,6,150,ck4,279,31,3,within_source_permutation,4
1,contract_logistic,0.3492063492063492,0.34935040380304133,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3492063492063492,0.34643456185683846,504,216,63,24,7,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
2,contract_logistic,0.3148148148148148,0.2997469519208649,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
2,nearest_centroid,0.2222222222222222,0.22004215754215753,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
3,contract_logistic,0.4074074074074074,0.40151515151515155,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
3,nearest_centroid,0.35185185185185186,0.3282445046672689,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
4,contract_logistic,0.3888888888888889,0.3697802197802198,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
4,nearest_centroid,0.3333333333333333,0.29466829466829464,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
5,contract_logistic,0.2962962962962963,0.28260516724949464,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
5,nearest_centroid,0.24074074074074073,0.22751809593914854,504,225,54,25,6,150,ckmer5_count_l2,279,31,3,within_source_permutation,4
1,contract_logistic,0.38095238095238093,0.3434333475741343,11,216,63,24,7,150,p,279,31,3,within_source_permutation,4
1,nearest_centroid,0.38095238095238093,0.34413580246913583,11,216,63,24,7,150,p,279,31,3,within_source_permutation,4
2,contract_logistic,0.3333333333333333,0.33434343434343433,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
2,nearest_centroid,0.3148148148148148,0.3156862745098039,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
3,contract_logistic,0.3148148148148148,0.2747111044983385,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
3,nearest_centroid,0.3148148148148148,0.2914529914529915,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
4,contract_logistic,0.35185185185185186,0.30460686722029734,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
4,nearest_centroid,0.3333333333333333,0.2816764132553606,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
5,contract_logistic,0.35185185185185186,0.2801120448179271,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
5,nearest_centroid,0.3888888888888889,0.3516903616792629,11,225,54,25,6,150,p,279,31,3,within_source_permutation,4
1,contract_logistic,0.36507936507936506,0.3651145602365114,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.38095238095238093,0.37994227994227997,75,216,63,24,7,150,msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.35185185185185186,0.34260337363785637,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.35185185185185186,0.34260337363785637,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.2962962962962963,0.29259259259259257,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.2962962962962963,0.29259259259259257,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.4074074074074074,0.4046296296296296,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.4074074074074074,0.4046879046879048,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.3148148148148148,0.3074406945463439,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.3148148148148148,0.30611966743900776,75,225,54,25,6,150,msp,279,31,3,within_source_permutation,4
1,contract_logistic,0.3492063492063492,0.3365285508142651,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3492063492063492,0.3365285508142651,86,216,63,24,7,150,p_msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.35185185185185186,0.3492049482958975,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.3333333333333333,0.32720561092654116,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.3148148148148148,0.30367585630743527,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.3333333333333333,0.32704625808074084,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.4074074074074074,0.39975813736631993,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.4074074074074074,0.39975813736631993,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.37037037037037035,0.36699392239364187,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.37037037037037035,0.3665322580645161,86,225,54,25,6,150,p_msp,279,31,3,within_source_permutation,4
1,contract_logistic,0.31746031746031744,0.31089321028345424,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,4
1,nearest_centroid,0.3333333333333333,0.32749586321014895,222,216,63,24,7,150,ck4p_msp,279,31,3,within_source_permutation,4
2,contract_logistic,0.2777777777777778,0.26671476671476674,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
2,nearest_centroid,0.3148148148148148,0.31394061252440486,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
3,contract_logistic,0.3333333333333333,0.32528908999497236,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
3,nearest_centroid,0.37037037037037035,0.3706385118149824,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
4,contract_logistic,0.37037037037037035,0.34016586331694176,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
4,nearest_centroid,0.3333333333333333,0.3053968253968254,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
5,contract_logistic,0.37037037037037035,0.3417054263565891,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
5,nearest_centroid,0.2962962962962963,0.27314814814814814,222,225,54,25,6,150,ck4p_msp,279,31,3,within_source_permutation,4
