retrieval_top1,paired_cosine_mean,paired_cosine_p05,l2_delta_mean,l2_delta_p95,mean_pair_margin,margin_positive_rate,length,condition,representation,n_pairs,n_features,density,avg_nnz_per_read
1.0,0.9044382082285584,0.8076139951926344,0.41295851652205356,0.6202997820086161,0.24343218114018242,1.0,69,substitution_5pct,hybrid:ckmer5_count_l2+ckmer4_property_anchor_l2,400,737,0.24326322930800542,179.285
1.0,0.8677978980195021,0.8143263935927484,0.5095930997124959,0.6093824904052555,0.27335619441181114,1.0,69,N_10pct,ckmer4_count_l2,400,136,0.30229779411764707,41.1125
1.0,0.9715745208354869,0.9657850323816979,0.23795319345830254,0.2615911538097613,0.03139067875797405,1.0,69,N_10pct,ckmer4_property_l2,400,147,0.35110544217687073,51.6125
1.0,0.9694883798104625,0.9644981854130729,0.24666274610871952,0.26646506177488777,0.030015569482712223,1.0,69,N_10pct,ckmer4_property_moment_l2,400,187,0.4683422459893048,87.58
1.0,0.9739360581573925,0.9688806046368993,0.22788924193865726,0.24947702985414671,0.028817695395199374,1.0,69,N_10pct,ckmer4_property_multiscale_mean_l2,400,222,0.5315315315315315,118.0
1.0,0.9718153825784636,0.9667784727430876,0.23703647390614638,0.25776547843870024,0.02878228182295956,1.0,69,N_10pct,ckmer4_property_multiscale_l2,400,297,0.620736531986532,184.35875
1.0,0.9722872956291101,0.9672149336947902,0.23501948538158118,0.25606661646064227,0.02899397415600711,1.0,69,N_10pct,ckmer4_property_anchor_l2,400,225,0.5394611111111111,121.37875
1.0,0.7874746695502303,0.7132649749207528,0.647937858487256,0.7572780198595743,0.4404849694947306,1.0,69,N_10pct,ckmer5_count_l2,400,512,0.08995849609375,46.05875
1.0,0.96144662020336,0.9542414603057024,0.27720618700321836,0.30251789891300224,0.04711374784363091,1.0,69,N_10pct,ckmer5_property_moment_l2,400,563,0.164345026642984,92.52625
1.0,0.9637736229713609,0.9566180891553647,0.26863260371756104,0.29455698748338655,0.04591983224452709,1.0,69,N_10pct,ckmer5_property_multiscale_l2,400,673,0.2812852897473997,189.305
1.0,0.9642455360220076,0.9572089803371938,0.2668656398863487,0.29254397362388856,0.04606528333782352,1.0,69,N_10pct,ckmer5_property_anchor_l2,400,601,0.21019134775374376,126.325
1.0,0.9709998989985275,0.9644576784864126,0.2403724565790543,0.2666170335857312,0.03443279611838724,1.0,69,N_10pct,cspaced_property_l2,400,147,0.3474574829931973,51.07625
1.0,0.8795245951928586,0.8409629012375257,0.48821459594073846,0.5639806638631717,0.23825117142255525,1.0,69,N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_l2,400,659,0.14821130500758725,97.67125
1.0,0.8784815246803465,0.8402548332639086,0.4904612112451979,0.5652347532799457,0.23756210271872494,1.0,69,N_10pct,hybrid:ckmer5_count_l2+ckmer4_property_moment_l2,400,699,0.19118562231759656,133.63875
