representation,representation_label,classifier,n_samples,n_classes,n_features,accuracy,macro_f1,task,genus,length,condition,label_col
ck4p_msp,CK4P-MSP,nearest_centroid,147,5,222,0.26666666666666666,0.2446115288220551,within_genus_species,Enterobacter,69,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,147,5,222,0.17777777777777778,0.17704678362573098,within_genus_species,Enterobacter,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,147,5,222,0.24444444444444444,0.22795815295815297,within_genus_species,Enterobacter,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,147,5,222,0.3333333333333333,0.3144116976934314,within_genus_species,Enterobacter,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,147,5,222,0.24444444444444444,0.11407407407407408,within_genus_species,Enterobacter,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,147,5,222,0.24444444444444444,0.11407407407407408,within_genus_species,Enterobacter,69,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,70,2,135,0.47619047619047616,0.4564705882352942,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,70,2,135,0.42857142857142855,0.3571428571428571,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,70,2,500,0.6666666666666666,0.6541176470588235,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,70,2,500,0.47619047619047616,0.4564705882352942,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,70,2,146,0.5238095238095238,0.4951923076923077,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,70,2,146,0.42857142857142855,0.3571428571428571,target_background,Enterobacter,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,70,2,222,0.47619047619047616,0.4564705882352942,target_background,Enterobacter,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,70,2,222,0.5714285714285714,0.5333333333333333,target_background,Enterobacter,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,70,2,222,0.5714285714285714,0.5333333333333333,target_background,Enterobacter,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,70,2,222,0.6190476190476191,0.5714285714285714,target_background,Enterobacter,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,70,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,70,2,222,0.5714285714285714,0.36363636363636365,target_background,Enterobacter,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,59,2,136,0.5,0.4984520123839009,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,59,2,136,0.5555555555555556,0.55,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,59,2,507,0.5555555555555556,0.55,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,59,2,507,0.5555555555555556,0.55,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,59,2,147,0.5,0.4984520123839009,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,59,2,147,0.5555555555555556,0.55,within_genus_species,Escherichia,69,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,59,2,222,0.5,0.4984520123839009,within_genus_species,Escherichia,69,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,59,2,222,0.3333333333333333,0.325,within_genus_species,Escherichia,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.5555555555555556,within_genus_species,Escherichia,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,59,2,222,0.5,0.4984520123839009,within_genus_species,Escherichia,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.35714285714285715,within_genus_species,Escherichia,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,59,2,222,0.5555555555555556,0.35714285714285715,within_genus_species,Escherichia,69,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,59,2,136,0.5,0.4984520123839009,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,59,2,136,0.5555555555555556,0.55,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,59,2,507,0.5555555555555556,0.55,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,59,2,507,0.5555555555555556,0.55,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,59,2,147,0.5,0.4984520123839009,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,59,2,147,0.5555555555555556,0.55,target_background,Escherichia,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,59,2,222,0.5,0.4984520123839009,target_background,Escherichia,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,59,2,222,0.3333333333333333,0.325,target_background,Escherichia,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.5555555555555556,target_background,Escherichia,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,59,2,222,0.5,0.4984520123839009,target_background,Escherichia,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,59,2,222,0.5555555555555556,0.35714285714285715,target_background,Escherichia,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,59,2,222,0.5555555555555556,0.35714285714285715,target_background,Escherichia,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,87,3,135,0.25925925925925924,0.2545518207282913,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer4_count_l2,CK4,logistic,87,3,135,0.18518518518518517,0.18859649122807018,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer5_count_l2,CK5,nearest_centroid,87,3,508,0.3333333333333333,0.3296172426607209,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer5_count_l2,CK5,logistic,87,3,508,0.2962962962962963,0.28330362448009505,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,87,3,146,0.3333333333333333,0.32941176470588235,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer4_property_l2,CK4+P,logistic,87,3,146,0.14814814814814814,0.14682539682539683,within_genus_species,Klebsiella,69,substitution_1pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,87,3,222,0.25925925925925924,0.2545518207282913,within_genus_species,Klebsiella,69,substitution_1pct,label
ck4p_msp,CK4P-MSP,logistic,87,3,222,0.25925925925925924,0.25971792225662194,within_genus_species,Klebsiella,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,87,3,222,0.25925925925925924,0.2577686045178305,within_genus_species,Klebsiella,69,substitution_1pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,87,3,222,0.2222222222222222,0.21778711484593838,within_genus_species,Klebsiella,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,87,3,222,0.4074074074074074,0.25925925925925924,within_genus_species,Klebsiella,69,substitution_1pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,87,3,222,0.4074074074074074,0.25925925925925924,within_genus_species,Klebsiella,69,substitution_1pct,label
ckmer4_count_l2,CK4,nearest_centroid,76,2,135,0.43478260869565216,0.43047619047619046,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,logistic,76,2,135,0.30434782608695654,0.2923076923076923,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,76,2,506,0.43478260869565216,0.43047619047619046,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer5_count_l2,CK5,logistic,76,2,506,0.391304347826087,0.39015151515151514,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,76,2,146,0.43478260869565216,0.43047619047619046,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer4_property_l2,CK4+P,logistic,76,2,146,0.391304347826087,0.38076923076923075,target_background,Klebsiella,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,76,2,222,0.43478260869565216,0.43047619047619046,target_background,Klebsiella,69,substitution_1pct,target_binary
ck4p_msp,CK4P-MSP,logistic,76,2,222,0.4782608695652174,0.46923076923076923,target_background,Klebsiella,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,76,2,222,0.4782608695652174,0.4772727272727273,target_background,Klebsiella,69,substitution_1pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,76,2,222,0.5217391304347826,0.5217391304347826,target_background,Klebsiella,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,76,2,222,0.5217391304347826,0.34285714285714286,target_background,Klebsiella,69,substitution_1pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,76,2,222,0.5217391304347826,0.34285714285714286,target_background,Klebsiella,69,substitution_1pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,116,4,136,0.2571428571428571,0.23809523809523808,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer4_count_l2,CK4,logistic,116,4,136,0.14285714285714285,0.1392328861369109,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,116,4,511,0.11428571428571428,0.11513157894736842,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer5_count_l2,CK5,logistic,116,4,511,0.17142857142857143,0.17815371762740184,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,116,4,147,0.2571428571428571,0.23809523809523808,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,116,4,147,0.14285714285714285,0.14052287581699346,within_genus_species,Acinetobacter,69,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,116,4,222,0.2571428571428571,0.23809523809523808,within_genus_species,Acinetobacter,69,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,116,4,222,0.2857142857142857,0.27102984734563684,within_genus_species,Acinetobacter,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,116,4,222,0.14285714285714285,0.1346749226006192,within_genus_species,Acinetobacter,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,116,4,222,0.2,0.19889705882352943,within_genus_species,Acinetobacter,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,116,4,222,0.2571428571428571,0.10227272727272728,within_genus_species,Acinetobacter,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,116,4,222,0.2571428571428571,0.10227272727272728,within_genus_species,Acinetobacter,69,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,72,3,135,0.22727272727272727,0.15151515151515152,within_genus_species,Burkholderia,69,N_3pct,label
ckmer4_count_l2,CK4,logistic,72,3,135,0.22727272727272727,0.21388888888888888,within_genus_species,Burkholderia,69,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,72,3,454,0.2727272727272727,0.21428571428571427,within_genus_species,Burkholderia,69,N_3pct,label
ckmer5_count_l2,CK5,logistic,72,3,454,0.18181818181818182,0.1736694677871148,within_genus_species,Burkholderia,69,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,72,3,145,0.22727272727272727,0.15873015873015872,within_genus_species,Burkholderia,69,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,72,3,145,0.18181818181818182,0.1722222222222222,within_genus_species,Burkholderia,69,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,72,3,222,0.22727272727272727,0.15873015873015872,within_genus_species,Burkholderia,69,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,72,3,222,0.2727272727272727,0.25146198830409355,within_genus_species,Burkholderia,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,72,3,222,0.22727272727272727,0.22287581699346404,within_genus_species,Burkholderia,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,72,3,222,0.18181818181818182,0.1722222222222222,within_genus_species,Burkholderia,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,72,3,222,0.2727272727272727,0.14285714285714285,within_genus_species,Burkholderia,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,72,3,222,0.36363636363636365,0.17777777777777778,within_genus_species,Burkholderia,69,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,67,2,134,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,69,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,67,2,134,0.5714285714285714,0.4457478005865103,target_background,Burkholderia,69,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,67,2,446,0.5714285714285714,0.5552941176470588,target_background,Burkholderia,69,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,67,2,446,0.5238095238095238,0.41666666666666663,target_background,Burkholderia,69,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,67,2,144,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,69,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,67,2,144,0.5714285714285714,0.4457478005865103,target_background,Burkholderia,69,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,67,2,222,0.5714285714285714,0.5333333333333333,target_background,Burkholderia,69,N_3pct,target_binary
ck4p_msp,CK4P-MSP,logistic,67,2,222,0.6190476190476191,0.5333333333333333,target_background,Burkholderia,69,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,67,2,222,0.5714285714285714,0.4457478005865103,target_background,Burkholderia,69,N_3pct,target_binary
hash_k15_d222,"Hashed k=15, d=222",logistic,67,2,222,0.5714285714285714,0.4457478005865103,target_background,Burkholderia,69,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,67,2,222,0.6190476190476191,0.38235294117647056,target_background,Burkholderia,69,N_3pct,target_binary
rp_ck15_d222,"CK15 random projection, d=222",logistic,67,2,222,0.5714285714285714,0.36363636363636365,target_background,Burkholderia,69,N_3pct,target_binary
ckmer4_count_l2,CK4,nearest_centroid,119,4,136,0.3055555555555556,0.30896942110177406,within_genus_species,Candida,69,N_3pct,label
ckmer4_count_l2,CK4,logistic,119,4,136,0.16666666666666666,0.15815108094519859,within_genus_species,Candida,69,N_3pct,label
ckmer5_count_l2,CK5,nearest_centroid,119,4,492,0.25,0.24284897025171623,within_genus_species,Candida,69,N_3pct,label
ckmer5_count_l2,CK5,logistic,119,4,492,0.25,0.21590389016018308,within_genus_species,Candida,69,N_3pct,label
ckmer4_property_l2,CK4+P,nearest_centroid,119,4,147,0.25,0.2517798786181139,within_genus_species,Candida,69,N_3pct,label
ckmer4_property_l2,CK4+P,logistic,119,4,147,0.19444444444444445,0.18722943722943722,within_genus_species,Candida,69,N_3pct,label
ck4p_msp,CK4P-MSP,nearest_centroid,119,4,222,0.3055555555555556,0.30896942110177406,within_genus_species,Candida,69,N_3pct,label
ck4p_msp,CK4P-MSP,logistic,119,4,222,0.25,0.2325072588230483,within_genus_species,Candida,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",nearest_centroid,119,4,222,0.3333333333333333,0.31533319621554917,within_genus_species,Candida,69,N_3pct,label
hash_k15_d222,"Hashed k=15, d=222",logistic,119,4,222,0.2777777777777778,0.27107876643480355,within_genus_species,Candida,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",nearest_centroid,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,69,N_3pct,label
rp_ck15_d222,"CK15 random projection, d=222",logistic,119,4,222,0.2777777777777778,0.10869565217391304,within_genus_species,Candida,69,N_3pct,label
ckmer4_count_l2,CK4,nearest_centroid,73,2,135,0.45454545454545453,0.45,target_background,Candida,69,N_3pct,target_binary
ckmer4_count_l2,CK4,logistic,73,2,135,0.5,0.4905263157894737,target_background,Candida,69,N_3pct,target_binary
ckmer5_count_l2,CK5,nearest_centroid,73,2,482,0.45454545454545453,0.4358974358974359,target_background,Candida,69,N_3pct,target_binary
ckmer5_count_l2,CK5,logistic,73,2,482,0.5454545454545454,0.5089285714285714,target_background,Candida,69,N_3pct,target_binary
ckmer4_property_l2,CK4+P,nearest_centroid,73,2,146,0.36363636363636365,0.36363636363636365,target_background,Candida,69,N_3pct,target_binary
ckmer4_property_l2,CK4+P,logistic,73,2,146,0.5,0.4905263157894737,target_background,Candida,69,N_3pct,target_binary
ck4p_msp,CK4P-MSP,nearest_centroid,73,2,222,0.45454545454545453,0.45,target_background,Candida,69,N_3pct,target_binary
