target_label,length,condition,comparator,absolute_f1_difference,absolute_ci_low,absolute_ci_high,relative_drop_difference,relative_drop_ci_low,relative_drop_ci_high
tax_1050222,75,clean,ck4,0.0034401556143182077,-0.004221516885478179,0.012480276895858755,0.010310286728619444,0.0008909272032107702,0.020726412861802043
tax_1050222,75,clean,ck4_p,0.0006235896739410496,-0.00505753583917391,0.006411711224864376,0.0013203824897458638,-0.007503390895318673,0.008728530711759464
tax_1050222,75,clean,ck4_msp,-0.00024059077350480074,-0.006463436176789982,0.004793565253842192,0.0021829892666147543,-0.006685348140524543,0.008920791043608541
tax_1050222,75,clean,ck5,-0.0020115753143652437,-0.01575787827325408,0.012714565890633446,-0.008485758309972224,-0.02203024816628139,0.007922091382605388
tax_1050222,75,clean,pseknc_k3_l3,0.01617065027067044,0.0020901113278986886,0.03026940560547303,-0.0018014349647197392,-0.01644888051711903,0.016388093680636373
tax_1050222,75,clean,pseeiip,0.01304061408854329,-0.0027653230211074627,0.027207684737139907,-0.00010814732238650926,-0.0156295338054555,0.018455957204247572
tax_1050222,75,substitution_1pct,ck4,-0.0014578351955710778,-0.010293402768164258,0.006554853327118928,0.005412295918730159,-0.006078540371595401,0.01605438843640028
tax_1050222,75,substitution_1pct,ck4_p,0.0002536160014871003,-0.004711521172072355,0.006516442433601261,0.0009504088172919145,-0.006024452281327655,0.009104004070437386
tax_1050222,75,substitution_1pct,ck4_msp,-0.0018228655010695816,-0.007369504749696545,0.0038614840433968548,0.0006007145390499735,-0.00618291751105253,0.008220169070890185
tax_1050222,75,substitution_1pct,ck5,-0.005273762548539396,-0.0192816737366387,0.010468404883286646,-0.011747945544146376,-0.028609677151033835,0.003324535437261547
tax_1050222,75,substitution_1pct,pseknc_k3_l3,0.009799038106029556,-0.004616601968897518,0.026479097686766703,-0.008173047129360622,-0.02442637479167529,0.009216850810375965
tax_1050222,75,substitution_1pct,pseeiip,0.010462734589577138,-0.004121256945109586,0.028075341810962943,-0.0026860268213526606,-0.021063538230851497,0.01529248787217791
tax_1050222,100,N_3pct,ck4,9.916212733662721e-05,-0.010616774145393805,0.009078522146201605,0.006969293241637864,-0.005513512151258054,0.017656817293362017
tax_1050222,100,N_3pct,ck4_p,0.0005944041868778394,-0.004837284681478962,0.007766157337081711,0.0012911970026826536,-0.006271172645304179,0.008517315179810326
