task,representation,length,condition,n,paired_cosine_mean,paired_cosine_median,paired_cosine_p05,l2_delta_mean,l2_delta_p95,group,classifier,n_classes,accuracy,macro_f1,auroc
perturbation_stability,property_channels,150,N_3pct,1680,0.9848081933178483,,0.9804279048937732,0.17363146810346516,0.19784890752977552,close_relative_wgs,,,,,
perturbation_stability,property_channels,150,substitution_1pct,1680,0.9986226442486961,,0.9962355637603236,0.044348257156629586,0.08676907540720374,close_relative_wgs,,,,,
close_relative_species,property_channels,150,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2222222222222222,0.21227621483375958,
close_relative_species,property_channels,150,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.19444444444444445,0.19005847953216373,
close_relative_species,property_channels,150,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.3333333333333333,0.3318426785919046,
close_relative_species,property_channels,150,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.2222222222222222,0.21375661375661373,
close_relative_target_binary,property_channels,150,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.48765432098765427
close_relative_target_binary,property_channels,150,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.5925925925925926,0.49230769230769234,0.5185185185185185
close_relative_species,property_channels,150,clean,120,,,,,,Candida,nearest_centroid,4.0,0.25,0.2341858482523444,
close_relative_species,property_channels,150,clean,120,,,,,,Candida,logistic_regression,4.0,0.25,0.25049019607843137,
close_relative_target_binary,property_channels,150,clean,90,,,,,,Candida,nearest_centroid,2.0,0.6296296296296297,0.5178571428571428,0.6481481481481481
close_relative_target_binary,property_channels,150,clean,90,,,,,,Candida,logistic_regression,2.0,0.6296296296296297,0.5178571428571428,0.6975308641975309
close_relative_species,property_channels,150,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.2222222222222222,0.20870027506183111,
close_relative_species,property_channels,150,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.17777777777777778,0.15772727272727272,
close_relative_target_binary,property_channels,150,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5555555555555556,0.4214285714285714,0.5123456790123456
close_relative_target_binary,property_channels,150,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.6296296296296297,0.38636363636363635,0.5246913580246914
close_relative_species,property_channels,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.16666666666666666,0.16408668730650156,0.23456790123456792
close_relative_species,property_channels,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.16666666666666666,0.16408668730650156,0.22222222222222224
close_relative_target_binary,property_channels,150,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.41558441558441556,0.3580246913580246
close_relative_target_binary,property_channels,150,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4857142857142857,0.40740740740740733
close_relative_species,property_channels,150,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.48148148148148145,0.4578111946532999,
close_relative_species,property_channels,150,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.4444444444444444,0.4331232492997199,
close_relative_target_binary,property_channels,150,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.3703703703703704
close_relative_target_binary,property_channels,150,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.5925925925925926,0.49230769230769234,0.3888888888888889
close_relative_species,property_channels,150,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.3333333333333333,0.3125,
close_relative_species,property_channels,150,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.3611111111111111,0.36162710698314415,
close_relative_species,property_channels,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.2962962962962963,0.29444444444444445,
close_relative_species,property_channels,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.3333333333333333,0.3361111111111111,
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.48148148148148145,0.4166666666666667,0.4320987654320988
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.5185185185185185,0.4419713831478538,0.43209876543209874
close_relative_species,property_channels,150,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.19444444444444445,0.17807192807192807,
close_relative_species,property_channels,150,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.2222222222222222,0.21964224286205708,
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.5555555555555556,0.4214285714285714,0.6975308641975309
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.6666666666666666,0.5440900562851783,0.7283950617283951
close_relative_species,property_channels,150,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.17777777777777778,0.17104872251931075,
close_relative_species,property_channels,150,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.26666666666666666,0.238029689608637,
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5555555555555556,0.4214285714285714,0.6234567901234568
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.7037037037037037,0.5090909090909091,0.6111111111111112
close_relative_species,property_channels,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.3888888888888889,0.38699690402476783,0.2654320987654321
close_relative_species,property_channels,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.3888888888888889,0.38699690402476783,0.2716049382716049
close_relative_target_binary,property_channels,150,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.3888888888888889,0.38699690402476783,0.2962962962962963
close_relative_target_binary,property_channels,150,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.2777777777777778,0.27554179566563464,0.25925925925925924
close_relative_species,property_channels,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.5185185185185185,0.49242424242424243,
close_relative_species,property_channels,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.5185185185185185,0.515537209035661,
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.48148148148148145,0.4441176470588235,0.425925925925926
close_relative_target_binary,property_channels,150,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.6296296296296297,0.5178571428571428,0.5679012345679012
rc_consistency,property_channels,300,reverse_complement,1680,0.9016618196511431,0.9005363522152244,0.8858304175505416,,,close_relative_wgs,,,,,
perturbation_stability,property_channels,300,N_3pct,1680,0.9828919900653392,,0.9793426821780133,0.18463997239009364,0.20326000706755898,close_relative_wgs,,,,,
perturbation_stability,property_channels,300,substitution_1pct,1680,0.9986750824155141,,0.997142972832941,0.04789745119829523,0.07559136354600701,close_relative_wgs,,,,,
close_relative_species,property_channels,300,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2222222222222222,0.21693121693121692,
close_relative_species,property_channels,300,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.2222222222222222,0.2057402671213413,
close_relative_species,property_channels,300,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.25925925925925924,0.2545518207282913,
close_relative_species,property_channels,300,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.48148148148148145,0.48484848484848486,
close_relative_target_binary,property_channels,300,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5555555555555556,0.46710526315789475,0.5
close_relative_target_binary,property_channels,300,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.5679012345679012
close_relative_species,property_channels,300,clean,120,,,,,,Candida,nearest_centroid,4.0,0.2222222222222222,0.22725279106858054,
close_relative_species,property_channels,300,clean,120,,,,,,Candida,logistic_regression,4.0,0.19444444444444445,0.20646135265700483,
close_relative_target_binary,property_channels,300,clean,90,,,,,,Candida,nearest_centroid,2.0,0.7037037037037037,0.5090909090909091,0.6018518518518519
close_relative_target_binary,property_channels,300,clean,90,,,,,,Candida,logistic_regression,2.0,0.6666666666666666,0.4,0.5432098765432098
close_relative_species,property_channels,300,clean,150,,,,,,Enterobacter,nearest_centroid,5.0,0.17777777777777778,0.1740225787284611,
close_relative_species,property_channels,300,clean,150,,,,,,Enterobacter,logistic_regression,5.0,0.17777777777777778,0.17939613526570047,
close_relative_target_binary,property_channels,300,clean,90,,,,,,Enterobacter,nearest_centroid,2.0,0.48148148148148145,0.4166666666666667,0.3333333333333333
close_relative_target_binary,property_channels,300,clean,90,,,,,,Enterobacter,logistic_regression,2.0,0.48148148148148145,0.325,0.2777777777777778
close_relative_species,property_channels,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.3888888888888889,0.3377926421404682,0.4444444444444445
close_relative_species,property_channels,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4857142857142857,0.4444444444444444
close_relative_target_binary,property_channels,300,clean,60,,,,,,Escherichia,nearest_centroid,2.0,0.5,0.4984520123839009,0.41975308641975306
close_relative_target_binary,property_channels,300,clean,60,,,,,,Escherichia,logistic_regression,2.0,0.4444444444444444,0.4444444444444444,0.41975308641975306
close_relative_species,property_channels,300,clean,90,,,,,,Klebsiella,nearest_centroid,3.0,0.48148148148148145,0.48148148148148145,
close_relative_species,property_channels,300,clean,90,,,,,,Klebsiella,logistic_regression,3.0,0.5185185185185185,0.5194358445132439,
close_relative_target_binary,property_channels,300,clean,90,,,,,,Klebsiella,nearest_centroid,2.0,0.6296296296296297,0.555921052631579,0.49382716049382724
close_relative_target_binary,property_channels,300,clean,90,,,,,,Klebsiella,logistic_regression,2.0,0.6296296296296297,0.38636363636363635,0.4814814814814814
close_relative_species,property_channels,300,N_3pct,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.19444444444444445,0.17749809305873376,
close_relative_species,property_channels,300,N_3pct,120,,,,,,Acinetobacter,logistic_regression,4.0,0.19444444444444445,0.17763157894736842,
close_relative_species,property_channels,300,N_3pct,90,,,,,,Burkholderia,nearest_centroid,3.0,0.3333333333333333,0.32941176470588235,
close_relative_species,property_channels,300,N_3pct,90,,,,,,Burkholderia,logistic_regression,3.0,0.4444444444444444,0.4380273321449792,
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Burkholderia,nearest_centroid,2.0,0.7037037037037037,0.6142857142857143,0.6172839506172839
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Burkholderia,logistic_regression,2.0,0.6296296296296297,0.46428571428571425,0.6049382716049383
close_relative_species,property_channels,300,N_3pct,120,,,,,,Candida,nearest_centroid,4.0,0.1111111111111111,0.09954811270600744,
close_relative_species,property_channels,300,N_3pct,120,,,,,,Candida,logistic_regression,4.0,0.08333333333333333,0.07894736842105263,
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Candida,nearest_centroid,2.0,0.6666666666666666,0.4862579281183932,0.4722222222222222
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Candida,logistic_regression,2.0,0.6666666666666666,0.4,0.462962962962963
close_relative_species,property_channels,300,N_3pct,150,,,,,,Enterobacter,nearest_centroid,5.0,0.2222222222222222,0.22986912468336618,
close_relative_species,property_channels,300,N_3pct,150,,,,,,Enterobacter,logistic_regression,5.0,0.17777777777777778,0.1846850861556744,
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Enterobacter,nearest_centroid,2.0,0.5185185185185185,0.4419713831478538,0.38271604938271603
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Enterobacter,logistic_regression,2.0,0.5555555555555556,0.4214285714285714,0.38271604938271603
close_relative_species,property_channels,300,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.41558441558441556,0.3580246913580247
close_relative_species,property_channels,300,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4857142857142857,0.4444444444444444
close_relative_target_binary,property_channels,300,N_3pct,60,,,,,,Escherichia,nearest_centroid,2.0,0.4444444444444444,0.4444444444444444,0.5555555555555556
close_relative_target_binary,property_channels,300,N_3pct,60,,,,,,Escherichia,logistic_regression,2.0,0.5,0.4984520123839009,0.5679012345679012
close_relative_species,property_channels,300,N_3pct,90,,,,,,Klebsiella,nearest_centroid,3.0,0.4444444444444444,0.449489737415434,
close_relative_species,property_channels,300,N_3pct,90,,,,,,Klebsiella,logistic_regression,3.0,0.4444444444444444,0.40853882959146115,
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Klebsiella,nearest_centroid,2.0,0.7407407407407407,0.676923076923077,0.6604938271604939
close_relative_target_binary,property_channels,300,N_3pct,90,,,,,,Klebsiella,logistic_regression,2.0,0.7037037037037037,0.5714285714285714,0.6419753086419753
rc_consistency,spaced_kmer_no_phase,75,reverse_complement,400,0.6531406354206246,0.6552784956858512,0.5394586495109391,,,,,,,,
perturbation_stability,spaced_kmer_no_phase,75,N_3pct,400,0.983221484478328,,0.9770517379079887,0.18183900177369755,0.21423473162623735,,,,,,
perturbation_stability,spaced_kmer_no_phase,75,substitution_1pct,400,0.9933278290908949,,0.9772132876275483,0.08101372134441018,0.2134772106408622,,,,,,
motif_position,spaced_kmer_no_phase,75,clean,240,,,,,,toy_motif,nearest_centroid,3.0,0.6388888888888888,0.6377104377104378,
motif_position,spaced_kmer_no_phase,75,clean,240,,,,,,toy_motif,logistic_regression,3.0,0.6666666666666666,0.6680574452003024,
motif_position,spaced_kmer_no_phase,75,N_3pct,240,,,,,,toy_motif,nearest_centroid,3.0,0.6388888888888888,0.6377104377104378,
motif_position,spaced_kmer_no_phase,75,N_3pct,240,,,,,,toy_motif,logistic_regression,3.0,0.5972222222222222,0.5991100842852864,
rc_consistency,spaced_kmer_no_phase,75,reverse_complement,1680,0.6165517924340108,0.6215879412141687,0.4960470577799108,,,close_relative_wgs,,,,,
perturbation_stability,spaced_kmer_no_phase,75,N_3pct,1680,0.9847155721781263,,0.9779919899511647,0.17318627139599868,0.209799947135171,close_relative_wgs,,,,,
perturbation_stability,spaced_kmer_no_phase,75,substitution_1pct,1680,0.9939051018582978,,0.9789023427294314,0.0774912888252505,0.20541498104177774,close_relative_wgs,,,,,
close_relative_species,spaced_kmer_no_phase,75,clean,120,,,,,,Acinetobacter,nearest_centroid,4.0,0.2222222222222222,0.2173611111111111,
close_relative_species,spaced_kmer_no_phase,75,clean,120,,,,,,Acinetobacter,logistic_regression,4.0,0.25,0.2531067251461988,
close_relative_species,spaced_kmer_no_phase,75,clean,90,,,,,,Burkholderia,nearest_centroid,3.0,0.4074074074074074,0.4057017543859649,
close_relative_species,spaced_kmer_no_phase,75,clean,90,,,,,,Burkholderia,logistic_regression,3.0,0.37037037037037035,0.35004177109440265,
close_relative_target_binary,spaced_kmer_no_phase,75,clean,90,,,,,,Burkholderia,nearest_centroid,2.0,0.5555555555555556,0.5235294117647059,0.6358024691358024
close_relative_target_binary,spaced_kmer_no_phase,75,clean,90,,,,,,Burkholderia,logistic_regression,2.0,0.5185185185185185,0.47218045112781953,0.4814814814814815
close_relative_species,spaced_kmer_no_phase,75,clean,120,,,,,,Candida,nearest_centroid,4.0,0.3055555555555556,0.2973731884057971,
