representation,classifier,split,fold,task,length,condition,n_samples,n_groups,n_classes,n_features,accuracy,macro_f1,genus,label_col
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,79,79,2,455,0.3125,0.2874493927125506,Burkholderia,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,79,79,2,455,0.375,0.36507936507936506,Burkholderia,target_binary
ck4,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,136,0.3333333333333333,0.3433226495726496,Candida,label
ck4,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,136,0.25,0.23642676767676765,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,136,0.2916666666666667,0.28717948717948716,Candida,label
ck4,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,136,0.3333333333333333,0.33717948717948715,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,136,0.4166666666666667,0.3971306471306471,Candida,label
ck4,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,136,0.5,0.4991508491508492,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,136,0.2916666666666667,0.2403846153846154,Candida,label
ck4,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,136,0.375,0.32248803827751193,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,136,0.375,0.353030303030303,Candida,label
ck4,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,136,0.4166666666666667,0.4037581699346405,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,147,0.3333333333333333,0.3354166666666667,Candida,label
ck4_p,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,147,0.2916666666666667,0.2911255411255411,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,147,0.2916666666666667,0.28717948717948716,Candida,label
ck4_p,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,147,0.3333333333333333,0.33809523809523806,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,147,0.4166666666666667,0.3971306471306471,Candida,label
ck4_p,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,147,0.5,0.49891774891774887,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,147,0.3333333333333333,0.28583916083916083,Candida,label
ck4_p,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,147,0.3333333333333333,0.27248803827751195,Candida,label
ck4_p,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,147,0.375,0.36025641025641025,Candida,label
ck4_p,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,147,0.375,0.36141636141636135,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,222,0.25,0.2591991341991342,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,222,0.16666666666666666,0.17323232323232324,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,222,0.25,0.24475524475524477,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,222,0.25,0.23076923076923078,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,222,0.4583333333333333,0.42788461538461536,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,222,0.4166666666666667,0.4100378787878788,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,222,0.3333333333333333,0.28583916083916083,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,222,0.20833333333333334,0.20354645354645357,Candida,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,222,0.375,0.36025641025641025,Candida,label
ck4p_msp,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,222,0.4166666666666667,0.41666666666666663,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,501,0.20833333333333334,0.19150641025641024,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,120,120,4,501,0.20833333333333334,0.1938061938061938,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,501,0.2916666666666667,0.2902097902097902,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,120,120,4,501,0.375,0.3568181818181818,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,501,0.375,0.35,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,120,120,4,501,0.3333333333333333,0.31785714285714284,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,501,0.375,0.36195054945054944,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,120,120,4,501,0.20833333333333334,0.20833333333333331,Candida,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,501,0.375,0.3668220668220668,Candida,label
ckmer5_count_l2,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,120,120,4,501,0.375,0.3425133689839572,Candida,label
ck4,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,136,0.6363636363636364,0.5416666666666666,Candida,target_binary
ck4,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,136,0.6818181818181818,0.5111111111111111,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,136,0.7142857142857143,0.6971153846153846,Candida,target_binary
ck4,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,136,0.7619047619047619,0.6920821114369502,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,136,0.5909090909090909,0.5086848635235732,Candida,target_binary
ck4,logistic,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,136,0.7727272727272727,0.5752895752895753,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,136,0.7272727272727273,0.6857142857142857,Candida,target_binary
ck4,logistic,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,136,0.7272727272727273,0.611764705882353,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,136,0.5454545454545454,0.5089285714285714,Candida,target_binary
ck4,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,136,0.6818181818181818,0.5111111111111111,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,147,0.6363636363636364,0.5416666666666666,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,147,0.6818181818181818,0.5111111111111111,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,147,0.7142857142857143,0.6971153846153846,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,147,0.7142857142857143,0.60625,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,147,0.5909090909090909,0.5086848635235732,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,147,0.7272727272727273,0.5416666666666667,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,147,0.7272727272727273,0.6857142857142857,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,147,0.8181818181818182,0.7411764705882353,Candida,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,147,0.5454545454545454,0.5089285714285714,Candida,target_binary
ck4_p,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,147,0.6818181818181818,0.5757575757575757,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,222,0.6818181818181818,0.5757575757575757,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,222,0.6818181818181818,0.5111111111111111,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,222,0.7142857142857143,0.6971153846153846,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,222,0.7142857142857143,0.60625,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,222,0.5909090909090909,0.5086848635235732,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,222,0.7272727272727273,0.611764705882353,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,222,0.7272727272727273,0.6857142857142857,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,222,0.7272727272727273,0.611764705882353,Candida,target_binary
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,222,0.5454545454545454,0.5089285714285714,Candida,target_binary
ck4p_msp,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,222,0.6363636363636364,0.48235294117647054,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,498,0.7727272727272727,0.6507936507936507,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,109,109,2,498,0.7272727272727273,0.42105263157894735,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,498,0.7142857142857143,0.6785714285714286,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,109,109,2,498,0.6666666666666666,0.505050505050505,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,498,0.7727272727272727,0.696969696969697,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,3,target_background,69,N_3pct,109,109,2,498,0.6363636363636364,0.3888888888888889,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,498,0.6818181818181818,0.5111111111111111,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,4,target_background,69,N_3pct,109,109,2,498,0.7272727272727273,0.42105263157894735,Candida,target_binary
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,498,0.5,0.3333333333333333,Candida,target_binary
ckmer5_count_l2,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,109,109,2,498,0.6363636363636364,0.48235294117647054,Candida,target_binary
ck4,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,136,0.13793103448275862,0.12190476190476192,Enterobacter,label
ck4,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,136,0.2413793103448276,0.21675213675213678,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,136,0.10344827586206896,0.09267399267399268,Enterobacter,label
ck4,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,136,0.20689655172413793,0.19761904761904764,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,136,0.20689655172413793,0.20392156862745098,Enterobacter,label
ck4,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,136,0.20689655172413793,0.20715728715728715,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,136,0.2413793103448276,0.22361638361638364,Enterobacter,label
ck4,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,136,0.1724137931034483,0.14969696969696972,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,136,0.1724137931034483,0.16456876456876454,Enterobacter,label
ck4,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,136,0.10344827586206896,0.09523809523809523,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,147,0.13793103448275862,0.12190476190476192,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,147,0.2413793103448276,0.21587301587301586,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,147,0.10344827586206896,0.09267399267399268,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,147,0.20689655172413793,0.20666666666666664,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,147,0.1724137931034483,0.17820512820512818,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,147,0.20689655172413793,0.21017316017316015,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,147,0.2413793103448276,0.22361638361638364,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,147,0.1724137931034483,0.15272727272727274,Enterobacter,label
ck4_p,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,147,0.1724137931034483,0.16456876456876454,Enterobacter,label
ck4_p,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,147,0.10344827586206896,0.1,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,222,0.13793103448275862,0.11677655677655678,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,222,0.1724137931034483,0.16312576312576313,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,222,0.10344827586206896,0.09267399267399268,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,222,0.27586206896551724,0.2851082251082251,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,222,0.1724137931034483,0.1282051282051282,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,222,0.2413793103448276,0.26153846153846155,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,222,0.27586206896551724,0.26147186147186147,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,222,0.2413793103448276,0.21653846153846157,Enterobacter,label
ck4p_msp,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,222,0.13793103448275862,0.1337995337995338,Enterobacter,label
ck4p_msp,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,222,0.10344827586206896,0.08969696969696969,Enterobacter,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,509,0.13793103448275862,0.1282051282051282,Enterobacter,label
ckmer5_count_l2,logistic,5fold_grouped_cv,1,within_genus_species,69,N_3pct,145,145,5,509,0.2413793103448276,0.19111111111111112,Enterobacter,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,509,0.3103448275862069,0.25071770334928234,Enterobacter,label
ckmer5_count_l2,logistic,5fold_grouped_cv,2,within_genus_species,69,N_3pct,145,145,5,509,0.20689655172413793,0.20854700854700853,Enterobacter,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,509,0.20689655172413793,0.156021756021756,Enterobacter,label
ckmer5_count_l2,logistic,5fold_grouped_cv,3,within_genus_species,69,N_3pct,145,145,5,509,0.20689655172413793,0.13160173160173158,Enterobacter,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,509,0.27586206896551724,0.2611111111111111,Enterobacter,label
ckmer5_count_l2,logistic,5fold_grouped_cv,4,within_genus_species,69,N_3pct,145,145,5,509,0.27586206896551724,0.24136302294197032,Enterobacter,label
ckmer5_count_l2,nearest_centroid,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,509,0.06896551724137931,0.07636363636363637,Enterobacter,label
ckmer5_count_l2,logistic,5fold_grouped_cv,5,within_genus_species,69,N_3pct,145,145,5,509,0.1724137931034483,0.14666666666666667,Enterobacter,label
ck4,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,111,111,2,136,0.5454545454545454,0.5299145299145299,Enterobacter,target_binary
ck4,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,111,111,2,136,0.5454545454545454,0.47619047619047616,Enterobacter,target_binary
ck4,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,111,111,2,136,0.6521739130434783,0.48888888888888893,Enterobacter,target_binary
ck4,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,111,111,2,136,0.6086956521739131,0.4623376623376624,Enterobacter,target_binary
ck4,nearest_centroid,5fold_grouped_cv,3,target_background,69,N_3pct,111,111,2,136,0.5,0.44367816091954027,Enterobacter,target_binary
ck4,logistic,5fold_grouped_cv,3,target_background,69,N_3pct,111,111,2,136,0.5454545454545454,0.47619047619047616,Enterobacter,target_binary
ck4,nearest_centroid,5fold_grouped_cv,4,target_background,69,N_3pct,111,111,2,136,0.5,0.44367816091954027,Enterobacter,target_binary
ck4,logistic,5fold_grouped_cv,4,target_background,69,N_3pct,111,111,2,136,0.5909090909090909,0.37142857142857144,Enterobacter,target_binary
ck4,nearest_centroid,5fold_grouped_cv,5,target_background,69,N_3pct,111,111,2,136,0.45454545454545453,0.4358974358974359,Enterobacter,target_binary
ck4,logistic,5fold_grouped_cv,5,target_background,69,N_3pct,111,111,2,136,0.5,0.39950372208436724,Enterobacter,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,1,target_background,69,N_3pct,111,111,2,147,0.5454545454545454,0.5299145299145299,Enterobacter,target_binary
ck4_p,logistic,5fold_grouped_cv,1,target_background,69,N_3pct,111,111,2,147,0.5,0.44367816091954027,Enterobacter,target_binary
ck4_p,nearest_centroid,5fold_grouped_cv,2,target_background,69,N_3pct,111,111,2,147,0.6521739130434783,0.48888888888888893,Enterobacter,target_binary
ck4_p,logistic,5fold_grouped_cv,2,target_background,69,N_3pct,111,111,2,147,0.6086956521739131,0.4623376623376624,Enterobacter,target_binary
