representation,representation_label,n_features,fold,length,condition,macro_f1,accuracy,n_test_sources,baseline_macro_f1,retention_ratio
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,75,clean,0.8575498575498576,0.875,80,0.8559209384722898,1.0019031186227028
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,75,substitution_1pct,0.8575498575498576,0.875,80,0.8559209384722898,1.0019031186227028
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,100,N_3pct,0.8626373626373627,0.875,80,0.8559209384722898,1.0078470146752816
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,100,clean,0.8730382648562864,0.8875,80,0.8559209384722898,1.019998723730896
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,4,100,substitution_1pct,0.8730382648562864,0.8875,80,0.8559209384722898,1.019998723730896
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,69,N_3pct,0.887341574088562,0.8875,80,0.8559209384722898,1.0367097405893049
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,69,clean,0.87468671679198,0.875,80,0.8559209384722898,1.0219246632208632
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,69,substitution_1pct,0.8623063683304647,0.8625,80,0.8559209384722898,1.0074603033658367
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,75,N_3pct,0.87468671679198,0.875,80,0.8559209384722898,1.0219246632208632
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,75,clean,0.8870588235294118,0.8875,80,0.8559209384722898,1.036379394004193
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,75,substitution_1pct,0.8870588235294118,0.8875,80,0.8559209384722898,1.036379394004193
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,100,N_3pct,0.887341574088562,0.8875,80,0.8559209384722898,1.0367097405893049
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,100,clean,0.8870588235294118,0.8875,80,0.8559209384722898,1.036379394004193
pseknc_k3_l3,"PseKNC (k=3, lambda=3)",67,5,100,substitution_1pct,0.8870588235294118,0.8875,80,0.8559209384722898,1.036379394004193
pseeiip,PseEIIP,64,1,69,N_3pct,0.7797570850202429,0.7875,80,0.8532764215352266,0.9138387811270974
pseeiip,PseEIIP,64,1,69,clean,0.7817364788958434,0.7875,80,0.8532764215352266,0.9161585380378054
pseeiip,PseEIIP,64,1,69,substitution_1pct,0.8074145402022148,0.8125,80,0.8532764215352266,0.9462520231714636
pseeiip,PseEIIP,64,1,75,N_3pct,0.7698209718670077,0.775,80,0.8532764215352266,0.9021941219024138
pseeiip,PseEIIP,64,1,75,clean,0.7936814958091554,0.8,80,0.8532764215352266,0.9301575383756095
pseeiip,PseEIIP,64,1,75,substitution_1pct,0.8056680161943319,0.8125,80,0.8532764215352266,0.9442051788384859
pseeiip,PseEIIP,64,1,100,N_3pct,0.784776072163317,0.7875,80,0.8532764215352266,0.9197207989778238
pseeiip,PseEIIP,64,1,100,clean,0.7579232361841057,0.7625,80,0.8532764215352266,0.8882505329520765
pseeiip,PseEIIP,64,1,100,substitution_1pct,0.7834050007963052,0.7875,80,0.8532764215352266,0.9181139675543737
